user_id,mid,tag,timestamp
474,12614,cross dressing,1138138013
474,21711,politics,1138137861
474,475,1920s,1138137844
474,475,gangsters,1138137844
474,88,dance,1138306856
474,88,music,1138306856
474,792,Vietnam,1138137990
474,10537,1960s,1137375736
474,10537,Jim Morrison,1137375736
474,10537,music,1137375736
474,15764,Holocaust,1137375015
474,601,aliens,1137521204
474,221,1950s,1137207088
474,221,adolescence,1137207088
474,702,Tennessee Williams,1137207146
474,11816,aging,1137207041
474,11843,Clousseau,1137375898
474,10765,military,1137374233
474,10548,boxing,1137201093
474,10548,In Netflix queue,1137201093
474,531,Aardman,1137368133
474,10608,politics,1137181738
474,26561,Italy,1137191228
474,975,court,1137521169
474,975,military,1137521169
474,18129,crime,1138306883
474,409,adultery,1137374103
474,10161,In Netflix queue,1137201055
474,41768,disability,1137207053
474,10409,Australia,1137202649
474,10409,dance,1137202649
474,14285,In Netflix queue,1137201133
474,14285,police,1137201133
474,1891,I am your father,1137202639
474,1891,space,1137205077
474,1891,space opera,1137205075
477,1891,classic,1262795806
477,1891,George Lucas,1262795793
477,1891,Harrison Ford,1262795792
477,1891,music,1262795815
477,1891,original plot,1262795808
477,1891,sci-fi,1262795797
477,1891,sequel,1262795800
474,2493,Inigo Montoya,1137202999
474,2493,six-fingered man,1137202999
474,429,spaghetti western,1138137912
474,389,court,1137206845
567,389,claustrophobic,1525283652
567,389,confrontational,1525283610
567,389,earnest,1525283658
567,389,good dialogue,1525283605
567,389,great screenplay,1525283612
567,389,gritty,1525283636
567,389,Motivational,1525283631
567,389,thought-provoking,1525283607
474,947,Middle East,1137206997
474,185,brainwashing,1138137889
474,595,Harper Lee,1137191542
474,595,racism,1137191542
474,28,Vietnam,1138137816
474,335,spaghetti western,1138137976
474,1892,darth vader,1137207127
474,1892,luke skywalker,1137207127
474,1892,space opera,1137207127
474,1092,ferris wheel,1137201067
474,1092,Venice,1143683500
474,1092,zither,1143683500
474,769,Mafia,1138137920
474,348,aliens,1137766234
474,11645,samurai,1137207077
474,525,Saturday Night Live,1137375705
474,600,Vietnam,1137181761
477,600,anti-war,1242494925
474,530,moon,1137205261
474,10705,Shakespeare,1137181778
474,279,Mozart,1137181247
474,279,Salieri,1137181247
474,1578,boxing,1137375891
474,703,New York,1137206872
474,9549,NASA,1137181802
474,9549,space,1137207104
474,387,submarine,1138137835
474,9277,The Entertainer,1137520998
474,343,May-December romance,1137206961
474,490,chess,1137375008
474,490,death,1137375008
567,490,atmospheric,1525286526
567,490,cerebral,1525286536
567,490,existentialism,1525286523
567,490,philosophical,1525286544
567,490,reflective,1525286538
474,9665,Civil War,1137181272
474,18971,Shakespeare sort of,1137181815
474,696,black and white,1138306904
474,379,Mafia,1137375832
474,37247,Simon and Garfunkel,1137181084
474,9322,hit men,1138137899
474,826,POW,1137206891
474,829,incest,1137521080
474,828,aliens,1137206910
474,3090,Cold,1137203094
474,13667,skiing,1137375698
474,235,Stephen King,1137181838
474,832,serial killer,1137207017
567,832,atmospheric,1525285649
567,832,chilly,1525285661
567,832,creepy,1525285667
567,832,menacing,1525285665
567,832,mental illness,1525285654
567,832,oninous,1525285670
474,5925,POW,1137206951
474,11778,Vietnam,1137375724
474,33,revenge,1138031666
474,982,assassination,1137207027
474,982,brainwashing,1137207027
474,212,murder,1138137828
474,105,time travel,1137202832
474,11202,World War II,1137181795
474,903,prison,1137520930
474,11673,In Netflix queue,1137201859
474,3034,spoof,1138031675
474,10404,In Netflix queue,1137201087
474,914,Nazis,1137206944
474,756,Disney,1137375752
474,288,gunfight,1138306895
474,910,Hammett,1138306774
474,2640,high school,1137368062
474,89,archaeology,1137206982
474,89,Holy Grail,1137206982
474,10322,television,1137206878
474,783,India,1137191587
474,11257,E. M. Forster,1137191679
474,625,Cambodia,1138137933
474,625,Vietnam,1138137933
474,830,Shakespeare sort of,1138306870
474,830,space,1138306870
474,2323,baseball,1138137903
474,983,India,1138031736
474,642,crime,1138137854
474,639,New York,1137202686
474,571,birds,1137202841
474,11349,lawyer,1137202856
474,7340,high school,1137784649
474,7340,prom,1137784649
474,7340,Stephen King,1137784649
474,653,vampires,1137374972
474,794,demons,1137368289
474,25189,personals ads,1137202938
474,145,religion,1137202850
474,199,Borg,1137202633
474,12498,ex-con,1137203050
474,17204,In Netflix queue,1137201059
474,21539,religion,1137374986
474,20539,Arthur Miller,1137191572
474,11674,dogs,1137374063
474,11674,remake,1137374063
474,174,Klingons,1137203064
474,154,Captain Kirk,1138031870
474,168,whales,1137368320
474,364,superhero,1137374089
474,621,high school,1137368225
474,9037,high school,1137374154
474,578,Shark,1137202913
474,17692,shark,1137373926
474,9390,sports,1137205489
474,378,Coen Brothers,1137181415
474,2322,spying,1138031853
474,26949,Hemingway,1137374949
474,4232,slasher,1138031814
474,4232,spoof,1138031814
474,9361,Hawkeye,1137368264
474,9361,James Fennimore Cooper,1137368264
474,10549,Shakespeare,1137191597
474,18451,Conan,1137205643
474,8818,Andrew Lloyd Weber,1137374117
474,55146,In Netflix queue,1137202085
474,55146,Vietnam,1137202085
474,4104,mental illness,1137375694
573,4104,Not Seen,1186588856
474,784,In Netflix queue,1137201854
474,16448,mockumentary,1137368329
474,9366,Mafia,1137191577
474,9446,jungle,1137374191
474,1624,lawyer,1137375802
474,50512,Tolstoy,1137191560
474,9434,hit men,1137368241
474,9434,reunion,1137368241
474,9611,reunion,1137375929
474,11239,ballroom dance,1137368308
474,9450,In Netflix queue,1137202048
474,330,dinosaurs,1137373781
474,38523,death,1138031807
474,754,transplants,1137205452
474,607,aliens,1137205519
474,4421,military,1137374138
474,9772,president,1137375681
474,1669,Tom Clancy,1137191607
474,2118,Police,1137191242
474,68924,1970s,1137191612
474,17589,England,1137375849
474,17589,Queen Victoria,1137375849
474,1813,lawyers,1137374095
474,45019,Henry James,1138031883
474,782,future,1137205460
567,782,intelligent,1525287116
567,782,thought-provoking,1525287118
474,10890,military,1137375949
474,11975,In Netflix queue,1137202154
474,9281,Amish,1137521041
474,10215,alternate universe,1138031846
474,37165,TV,1137205617
474,45609,Henry James,1137181445
474,8197,Savannah,1137374207
474,4233,sequel,1138031833
474,4233,slasher,1138031824
474,4233,spoof,1138031824
474,10217,Canada,1139838573
474,10217,death,1139838573
474,597,shipwreck,1138031879
537,597,romance,1424141922
474,115,Coen Brothers,1138306661
599,115,black comedy,1498456261
599,115,bowling,1498456271
599,115,classic,1498456304
599,115,coen brothers,1498456256
599,115,comedy,1498456268
599,115,crime,1498456292
599,115,Cult classic,1498456280
599,115,cult film,1498456260
599,115,dark comedy,1498456258
599,115,deadpan,1498456303
599,115,drugs,1498456286
599,115,funny,1498456291
599,115,great dialogue,1498456264
599,115,great soundtrack,1498456283
599,115,Highly quotable,1498456296
599,115,imdb top 250,1498456301
599,115,Jeff Bridges,1498456269
599,115,John Goodman,1498456278
599,115,Julianne Moore,1498456294
599,115,kidnapping,1498456299
599,115,marijuana,1498456281
599,115,Nudity (Full Frontal),1498456288
599,115,off-beat comedy,1498456273
599,115,Philip Seymour Hoffman,1498456275
599,115,quirky,1498456263
599,115,ransom,1498456308
599,115,rug,1498456306
599,115,sarcasm,1498456285
599,115,satirical,1498456266
599,115,Steve Buscemi,1498456276
599,115,violence,1498456297
474,9410,Charles Dickens,1137374163
474,2666,amnesia,1138031699
474,11003,1980s,1137205630
474,21736,In Netflix queue,1137201971
474,9440,politics,1137374994
474,29193,twist ending,1138031861
474,16980,No DVD at Netflix,1137179444
474,312,In Netflix queue,1137201105
474,21334,In Netflix queue,1137201889
474,32284,generation X,1138031706
474,846,conspiracy,1137205667
474,1389,heist,1138031795
474,11020,Australia,1137191654
474,95,space,1137373862
474,12311,ships,1138031771
474,28580,alcoholism,1137766211
474,33667,anti-Semitism,1137368219
474,33667,Judaism,1137368219
474,25430,Huey Long,1137201047
474,25430,In Netflix queue,1137201047
474,25430,Robert Penn Warren,1137201047
474,654,boxing,1137191644
474,654,coulda been a contender,1137191644
474,1725,Gangs,1137202674
474,10633,racism,1137520942
474,17917,Dickens,1137191634
474,3116,prostitution,1138031755
474,1051,drugs,1137368199
474,1051,police,1137368199
474,1366,boxing,1137191671
474,1366,sports,1137191671
474,12102,divorce,1137181397
474,9443,Olympics,1137181069
474,9443,sports,1137181069
474,606,adultery,1138031923
474,606,Africa,1138031923
474,746,China,1137368246
474,380,autism,1137191663
474,403,rasicm,1137368186
474,9725,Jason,1137374129
474,9728,Jason,1137373611
474,9730,Jason,1137373908
474,9731,Jason,1137373605
474,10225,Jason,1137373625
474,11281,halloween,1137374175
474,10676,halloween,1137374180
474,609,ghosts,1138031804
474,11133,ghosts,1137374228
474,10306,ghosts,1137373825
474,9552,demons,1137368191
474,9342,California,1138031745
474,9342,Mexico,1138031745
474,165,time travel,1137374084
474,346,samurai,1137368312
474,859,adultery,1137368176
474,11051,Bible,1137202075
474,11051,Katzanzakis,1143683469
474,857,World War II,1137180952
474,9354,Disney,1138032013
474,9631,police,1138032116
474,9820,twins,1137374214
474,1779,General Motors,1138032156
474,1779,Michigan,1138032156
474,10849,In Netflix queue,1137202057
474,678,memory,1138032133
474,42121,music,1137191821
474,2887,AIDs,1137200442
474,2887,In Netflix queue,1137200442
474,793,sexuality,1137418851
474,793,suburbia,1137418851
474,9325,Disney,1138032023
474,10340,Disney,1138032086
474,12230,Disney,1137191781
474,24808,carnival,1138559451
474,24808,Ray Bradbury,1138559451
474,2619,mermaid,1137191808
474,2107,weather forecaster,1138032081
474,227,S.E. Hinton,1137191789
474,87,archaeology,1137784519
474,123,Tolkein,1137374427
573,123,classic,1186588944
474,11336,Stephen King,1137191728
474,10489,Stephen King,1137374355
474,10823,Stephen King,1137373696
474,11704,mice,1137521184
474,11522,1980s,1138032148
474,11522,high school,1138032148
474,36647,vampires,1137374320
474,41469,aquarium,1137202573
474,41469,Boston,1137202573
474,41469,personals ads,1137202573
474,845,murder,1137205604
474,1978,theater,1140467428
474,117,Capone,1138032218
474,117,gangsters,1138032218
474,13321,survival,1137205513
474,21734,small towns,1138032173
474,11462,paranoia,1137205610
474,940,train,1137271242
474,12626,journalism,1137205380
474,2321,Mafia,1137374432
474,2028,In Your Eyes,1137202613
474,2028,Lloyd Dobbler,1137202613
474,16384,Mafia,1137374445
474,881,court,1137191761
474,881,military,1137191761
474,162,freaks,1137205437
474,28134,Screwball,1137202461
474,30197,Broadway,1137205562
474,10377,court,1137374439
474,9821,adolescence,1138032095
474,1890,death penalty,1137374919
474,1955,freaks,1137205442
474,637,Holocaust,1137181119
567,637,bittersweet,1525285789
567,637,emotional,1525285791
567,637,Heartwarming,1525285795
567,637,poignant,1525285800
567,637,sentimental,1525285793
567,637,tear jerker,1525285797
567,637,tearjerking,1525285787
474,9882,terrorism,1138032178
474,10663,football,1137374560
474,4518,England,1137191737
474,19426,In Netflix queue,1137202131
474,9487,Pixar,1137191711
474,666,South America,1137205389
474,309,In Netflix queue,1137201464
474,8545,In Netflix queue,1137202019
474,10223,heist,1138032185
474,9837,Bible,1137191285
474,9837,Moses,1137202582
474,1934,England,1137191800
474,1371,boxing,1137374485
474,1374,boxing,1137373840
474,1375,boxing,1137373964
474,1885,martial arts,1138032051
474,8856,martial arts,1137374406
474,10495,martial arts,1137374411
474,5825,christmas,1137373883
474,9489,e-mail,1137202717
474,9489,remake,1137202717
474,10312,doctors,1137373812
573,10312,bad,1186588902
474,46992,In Netflix queue,1137201903
474,12151,kidnapping,1137374497
474,192,religion,1140703344
474,9671,Australia,1137374348
474,9396,Australia,1137373731
474,16172,food,1137374514
474,20595,Holocaust,1137179426
474,20595,Hungary,1137179426
474,1542,stapler,1138032123
474,1542,workplace,1138032129
474,18417,disability,1137374460
474,8769,Stephen King,1137373705
474,871,twist ending,1138032140
474,11772,ghosts,1138032008
474,11773,evil children,1138038893
474,30202,evil children,1138038892
474,16520,Siam,1137191238
474,4951,Shakespeare sort of,1137374893
474,11355,high school,1138032122
474,9465,southern US,1138031988
474,12596,golfing,1137374470
474,1946,virtual reality,1138031996
474,3309,motherhood,1138032112
474,1893,prequel,1138032197
474,1893,the Force,1138032197
474,1924,superhero,1138032200
474,8536,superhero,1138032201
474,9531,superhero,1137373986
474,3035,In Netflix queue,1137200966
474,10785,aliens,1137521194
474,11549,1950s,1138032017
474,11779,In Netflix queue,1137202023
474,104,alternate endings,1138032166
474,15800,Star Trek,1138032207
474,6488,spiders,1137373650
474,2667,claims to be true,1138031976
474,2667,video,1138031976
474,345,sexuality,1138032003
474,620,ghosts,1137205464
474,2978,Ghosts,1137373633
474,11618,remake,1137373916
474,9824,superhero,1137205533
474,247,heist,1137205507
474,967,crucifixion,1137520905
474,967,Rome,1137520896
474,967,slavery,1137520896
474,11416,Missionary,1137202541
474,11416,Priest,1137191266
474,30890,nostalgia,1137443255
474,30890,radio,1137443255
474,10386,robots,1138032019
477,10386,animation,1244787872
474,10552,Stephen King,1137374342
474,813,aviation,1138031941
474,813,spoof,1138031941
474,2280,children,1138032265
474,39780,gambling,1137205541
474,9944,lawyers,1137374982
474,850,Christmas,1137191720
474,2900,aliens,1137374307
474,704,Beatles,1138032352
474,10669,river,1138032293
474,11527,England,1137191745
474,11527,King Arthur,1137191745
474,11712,In Netflix queue,1137201967
474,9346,prostitution,1137374478
474,9377,High School,1137191753
474,11541,Academy award (Best Supporting Actress),1137367916
474,11541,Indonesia,1137367916
474,11541,journalism,1137367916
474,851,adultery,1138032272
474,3086,gambling,1138032373
474,32255,screwball,1137205550
474,19997,In Netflix queue,1137202140
474,3767,nightclub,1138032341
474,17352,island,1138032457
474,2731,Vietnam,1138804253
474,8052,gambling,1137191914
474,404,brothers,1138032507
474,404,lawn mower,1138032507
474,42196,evil children,1138038912
474,36819,time travel,1138032520
474,856,live action/animation,1138032544
474,128,anime,1138032418
477,128,adventure,1241396438
477,128,atmospheric,1241396434
477,128,fantasy world,1241396427
477,128,Studio Ghibli,1241396420
477,128,surreal,1241396422
474,9008,tobacco,1138032361
474,9008,true story,1138032361
474,14242,In Netflix queue,1137201930
474,28145,dance marathon,1137191967
474,25560,Shakespeare,1137374544
474,11878,samurai,1138032553
474,1621,class,1138032532
520,1621,Dan Aykroyd,1326608424
474,14035,camp,1137373789
474,11498,memory,1137202357
474,11498,music,1137202357
474,11663,In Netflix queue,1137201892
474,29154,high school,1137375023
474,2039,New York,1137191274
474,20565,In Netflix queue,1137201542
474,20565,Up series,1137201543
474,2668,Ichabod Crane,1137374535
474,9647,christmas,1137271226
474,9647,new york,1137271222
474,596,depression,1137205475
474,596,dust bowl,1137205475
474,20334,remade,1138032435
474,11393,baseball,1137201875
474,11393,sports,1137201875
474,10998,adultery,1138032312
474,177,homeless,1137374925
474,13681,racism,1138032385
474,31582,men in drag,1137191883
474,20024,Graham Greene,1137191874
474,21887,fatherhood,1138032346
474,497,Stephen King,1137191901
474,25188,black-and-white,1137521245
474,334,L.A.,1137202527
474,1850,Andy Kaufman,1137191943
474,926,spoof,1138032315
474,10400,boxing,1137374389
474,12524,Shakespeare,1137179352
474,48233,In Netflix queue,1137201464
474,13342,high school,1137374381
474,35119,a dingo ate my baby,1137191854
474,35119,Australia,1137191854
474,2005,nuns,1137374526
474,7305,In Netflix queue,1137202163
474,9374,plastic surgery,1137375095
474,11259,Ireland,1137375116
474,8293,E.M. Forster,1137181368
474,10158,basketball,1137374566
474,16562,figure skating,1137375084
474,4234,slasher,1138032428
474,4234,spoof,1138032428
474,113096,sexuality,1137374330
474,28978,big top,1137205399
474,28978,circus,1137205399
474,901,blind,1137205412
474,10098,orphans,1138032366
474,11004,writing,1138032548
474,28569,adolescence,1138032469
474,28569,sexuality,1138032498
474,20423,In Netflix queue,1137201680
474,24481,remade,1138032286
474,5693,basketball,1137784798
474,8333,subway,1138032512
474,19259,Peace Corp,1137374553
474,820,politics,1137191934
474,820,president,1137191934
474,462,scandal,1138032304
474,462,true story,1138032304
474,17443,lawyers,1137375055
474,8469,college,1137374581
474,8469,TOGA,1137374587
474,925,racism,1137191865
567,925,great cinematography,1525284096
474,54825,aardman,1140626569
474,996,Insurance,1137520877
474,36652,Pearl S Buck,1137191895
474,1879,Hepburn and Tracy,1137181361
474,1879,interracial marriage,1137205479
474,1879,prejudice,1137205481
474,1879,racism,1137205477
474,17078,In Netflix queue,1137201463
474,9960,island,1138032377
474,3082,factory,1137205526
474,990,pool,1137521005
474,1908,court,1137375171
474,1908,evolution,1137375171
474,1908,religion,1137375171
474,25673,class,1138032413
474,879,Peter Pan,1137191920
474,11327,In Netflix queue,1137201900
474,41659,death,1137375216
474,10774,journalism,1137191950
474,11356,In Netflix queue,1137200453
474,2621,transplants,1137205572
474,49721,alternate endings,1138032711
474,1552,families,1138032724
474,10333,psychiatrist,1137374751
474,4967,priest,1137181376
474,4967,rabbi,1137181376
474,10242,show business,1138032886
474,16347,1920s,1137205331
474,4825,Gambling,1137191235
474,11977,golf,1137374630
474,28971,In Netflix queue,1137202015
474,15723,business,1137205342
474,15723,religion,1137205342
474,5683,Pee Wee Herman,1138032732
474,962,mining,1138032660
474,13368,Christmas,1137205636
474,985,In Netflix queue,1137202167
567,985,art house,1525282858
567,985,Atmospheric,1525282843
567,985,creepy,1525282842
567,985,cryptic,1525282831
567,985,dark,1525282860
567,985,disturbing,1525282840
567,985,dreamlike,1525282845
567,985,enigmatic,1525282838
567,985,fucked up,1525282866
567,985,gruesome,1525282863
567,985,hallucinatory,1525282848
567,985,Insane,1525282856
567,985,paranoid,1525282868
567,985,strange,1525282854
567,985,surreal,1525282828
567,985,weird,1525282851
474,11368,Coen Brothers,1137521124
474,25562,television,1137375317
474,10264,Shakespeare,1137191908
474,31657,Vietnam,1137201954
474,592,spying,1138032598
474,9040,police,1138032794
474,93,court,1137191841
474,13783,court,1138032584
474,29263,missing children,1138032720
474,10860,diabetes,1137375348
474,27452,disability,1138032820
474,15665,In Netflix queue,1137201554
474,15665,televangelist,1137201554
474,9651,superhero,1137374791
474,16,blindness,1138032613
474,16,factory,1138032613
474,10787,invisibility,1138032669
474,641,drug abuse,1137192093
537,641,depressing,1424141547
537,641,psychology,1424141551
474,63956,In Netflix queue,1137179732
474,71,ballet,1137191989
474,14295,family,1137205683
474,8871,Dr. Seuss,1137373756
474,9741,superhero,1137205619
477,9741,atmospheric,1241396301
477,9741,comics,1241396280
477,9741,father-son relationship,1241396313
477,9741,mindfuck,1241396308
477,9741,unique,1241396293
567,9741,atmospheric,1525285498
567,9741,somber,1525285503
474,146,china,1138032606
474,146,martial arts,1138032600
474,10673,business,1138032878
474,40820,stand-up comedy,1137374767
474,711,writing,1138032630
474,25520,Edith Wharton,1137375144
474,1493,pageant,1137374719
474,134,bluegrass,1137520959
474,21991,movies,1137205589
474,43258,Quakers,1138032635
474,47943,psychopaths,1138039049
474,764,zombies,1137374672
474,52780,Tennessee Williams,1137192025
474,32054,In Netflix queue,1137200919
474,51521,demons,1137373794
474,48217,death penalty,1137205651
474,25208,homeless,1138032589
474,25208,New York,1138032589
474,19513,reality TV,1137374777
474,95682,Eugene O'Neill,1137192041
474,2302,In Netflix queue,1137200882
474,19490,Christmas,1138032577
474,2428,Bible,1137375121
474,2428,religion,1137375121
474,22013,preacher,1137520919
474,22013,religion,1137520919
474,15598,sexuality,1138032573
474,56137,In Netflix queue,1137201575
474,33676,virginity,1137373770
474,11454,Hannibal Lecter,1139059882
474,11454,serial killer,1139059887
474,38718,von Bulow,1137192103
474,14052,college,1137374771
474,21309,In Netflix queue,1137202093
474,20704,football,1137374725
474,10054,spying,1138032824
474,634,singletons,1137205374
474,52654,Nabokov,1137192047
474,32488,alcoholism,1138032622
474,40842,Union,1137192082
474,9062,death,1137374704
474,808,fairy tales,1137205586
474,26813,In Netflix queue,1137202173
474,50541,figure skating,1137375157
474,1632,race,1137375204
474,1632,rasicm,1137375204
474,11896,Strangers on a Train,1138032832
474,29937,Holocaust,1138032626
474,759,In Netflix queue,1137201794
474,10653,adultery,1138032800
474,9576,men in drag,1138032838
474,9301,accident,1138032770
474,11286,race,1137373684
474,10728,In Netflix queue,1137200537
474,8835,lawyers,1138032674
474,11371,heist,1138032773
573,11371,boring,1186589048
474,10868,rape,1138032565
474,12710,twins,1137374622
474,30502,circus,1137373669
474,9602,Africa,1137766266
474,9602,immigrants,1137374636
474,27397,New York,1137202342
474,12120,aliens,1137373948
474,18197,hippies,1137205576
474,2605,robots,1137374781
474,8740,kidnapping,1138032855
474,8740,remade,1138032855
474,9493,twins,1137374798
474,1648,time travel,1137205348
474,17190,doctors,1137375124
474,9494,babies,1137374699
474,9942,baseball,1137374712
474,331,dinosaurs,1137374692
474,11467,Hollywood,1137375071
474,11467,movie business,1137375071
474,1548,adolescence,1138032652
474,6951,dogs,1137373991
474,11959,television,1138032842
474,41784,In Netflix queue,1137201126
474,11521,prodigies,1138032687
474,43802,family,1138032678
474,1644,remake,1137374805
474,12502,Nuclear disaster,1137367824
474,12502,union,1137367824
474,13766,NASA,1137374786
474,13766,space,1137374786
474,9778,wedding,1138032791
474,16769,Loretta Lynn,1137192003
474,14811,Judaism,1138039170
474,14811,Tradition!,1137192017
474,167,aliens,1137375186
474,167,psychiatrist,1137375186
474,10778,Coen Brothers,1137192055
474,1433,ghosts,1137367852
474,32847,psychology,1138039319
474,161,heist,1138039322
474,4886,In Netflix queue,1137179563
474,228,nightclub,1138039117
474,228,singers,1138039117
474,194,whimsical,1137202289
474,9428,new york,1137271220
474,1649,time travel,1138039109
474,11414,racism,1139102582
474,37257,Agatha Christie,1138039430
474,37257,court,1138039430
474,10269,cross dressing,1138039463
474,10269,Judaism,1138039463
474,1365,race,1138039271
474,18317,Ghost,1137191298
474,11362,Dumas,1138039163
474,11362,revenge,1138039163
573,11362,remake,1186589036
474,32499,movie business,1138039083
474,993,In Netflix queue,1137200871
474,480,India,1137192060
474,23479,baseball,1137373653
474,38147,religion,1137373958
474,38880,In Netflix queue,1137201464
474,42750,In Netflix queue,1137202052
474,4547,crime,1138039345
474,12149,religion,1138039177
474,307,In Netflix queue,1137200961
474,10491,World War II,1137375111
474,557,superhero,1137206068
474,55106,blind,1137784621
474,245,Nick Hornby,1137181073
474,4012,anti-Semitism,1137205732
474,4012,Judaism,1137205732
474,53229,boxing,1138039410
474,15677,books,1138039075
474,180,future,1137206007
474,9555,Australia,1137181573
474,50035,sisterhood,1138039255
474,50035,women,1138039255
474,9719,disability,1137375287
474,9719,mental illness,1137375287
474,20324,Oscar Wilde,1137181530
474,2721,In Netflix queue,1137201978
474,29047,movie business,1137181538
474,3780,In Netflix queue,1137179781
474,2675,aliens,1137206065
474,9962,adultery,1137205854
474,9962,younger men,1137205854
474,30072,AS Byatt,1138039372
474,30072,books,1138039372
474,9357,photography,1138039335
474,9357,psychopaths,1138039335
474,9941,homeless,1137374645
474,9685,adolescence,1138039226
474,19049,Animal movie,1138039452
474,32961,crime,1138039241
474,32961,heist,1138039241
474,129,anime,1137206076
474,15173,Bible,1137374683
474,9533,Hannibal Lecter,1139059884
474,10575,bombs,1138039202
474,19140,baseball,1138039381
474,19140,Lou Gehrig,1138039381
474,1430,violence in america,1138039133
474,8051,pudding,1137206033
567,8051,anger,1525282648
567,8051,awkward,1525282635
567,8051,bittersweet,1525282627
567,8051,hallucinatory,1525282650
567,8051,quirky,1525282629
567,8051,sad,1525282646
567,8051,surreal,1525282654
567,8051,symbolism,1525282652
567,8051,tense,1525282631
567,8051,unconventional,1525282616
567,8051,unique,1525282637
567,8051,wistful,1525282643
474,15192,Holocaust,1138039189
474,30309,Girl Power,1137206048
474,12477,made me cry,1137205866
474,12477,orphans,1137205866
567,12477,beautiful,1525283799
567,12477,downbeat,1525283801
567,12477,grim,1525283797
567,12477,poignant,1525283788
567,12477,tear jerker,1525283804
567,12477,tragedy,1525283795
567,12477,tragic,1525283809
474,25773,In Netflix queue,1137200976
474,25773,Judaism,1137200976
474,11646,World War I,1137181512
474,1360,art,1138039181
474,13441,dating,1137375296
474,19662,teenagers,1138039442
474,10712,salute to Douglas Sirk,1137181505
474,672,Magic,1137205882
474,672,Wizards,1137205882
474,30192,music business,1138039419
474,32625,short films,1137375257
474,8198,Graham Greene,1138039395
474,64,coma,1138039423
474,14433,Africa,1137442538
474,1429,crime,1138039070
474,1429,nightclub,1138039070
474,8392,anime,1138039281
474,640,crime,1138039137
537,640,cheating,1424139697
537,640,intelligent,1424139627
537,640,Leonardo DiCaprio,1424139605
537,640,lies,1424139629
537,640,smart,1424139670
537,640,Tom Hanks,1424139608
537,640,twists & turns,1424139659
474,1574,court,1138039145
474,1574,jazz,1138039140
474,1574,murder,1138039142
474,29339,Dickens,1138039286
474,15395,drugs,1138307168
474,15395,planes,1138307168
474,15395,widows/widowers,1138307168
474,4912,television,1138307058
474,43886,class,1138307024
474,14667,In Netflix queue,1137200848
474,34148,motherhood,1138039234
474,34148,race,1138039234
474,9045,In Netflix queue,1137200888
474,10894,doll,1137375194
474,81001,ghosts,1138307131
474,15600,Chile,1137900975
474,15600,politics,1137900975
474,15600,South America,1137900975
474,11949,spoof,1138039279
474,6038,England,1138307301
474,13132,adolescence,1138307031
474,12112,obsession,1137205905
474,17264,horses,1138307048
474,33364,blind,1138039358
474,33364,blindness,1138039358
474,33364,race,1138039358
474,59401,Civil War,1138039404
474,59401,Stephen Crane,1138039404
474,4952,Day and Hudson,1138039366
474,4952,sexuality,1138039366
474,105024,books,1138498655
474,105024,Stones of Summer,1138498655
474,9613,mental illness,1138307351
474,21867,England,1137191244
474,1591,World War II,1138307229
474,455,soccer,1138039102
474,23159,In Netflix queue,1137201613
474,15347,animal movie,1138039126
474,15347,lions,1138039125
474,8996,Holocaust,1138307079
474,8996,World War II,1138307079
474,12157,immigrants,1138307096
474,2671,television,1138307280
474,45129,In Netflix queue,1137201921
474,42618,prostitution,1138307361
474,14675,screwball,1137181469
474,25461,adolescence,1138307261
474,51927,Big Brothers,1137206096
474,17057,L.A.,1137521025
474,1817,crime,1138307249
474,7294,amnesia,1138039259
474,14290,gangs,1138307044
474,24982,Titanic,1138307085
474,12093,prostitution,1138039248
567,12093,Depressing,1525287038
567,12093,melancholy,1525287040
567,12093,sad,1525287050
474,13370,mockumentary,1138039267
474,8326,children,1138307101
474,11516,birds,1138307384
474,1714,Ray Bradbury,1137181490
474,9930,lawyers,1137374834
474,38868,1970s,1138486479
474,38868,movies,1137200584
474,16636,spelling bee,1138039807
474,36658,Jean Grey,1137202706
474,36658,Magneto,1137202706
474,36658,Rogue,1137202706
474,36658,superhero,1137205082
474,36658,Wolverine,1137202706
474,46989,teachers,1138039540
474,15394,gambling,1138307244
474,22016,trains,1138307176
474,22958,art,1138307304
474,10515,anime,1138039543
474,51230,movies,1138307051
474,310,religion,1137375076
573,310,classic,1186588855
474,30055,In Netflix queue,1137200486
474,30055,They Might Be Giants,1137200486
474,12,Disney,1138039593
474,12,fish,1138039593
567,12,heartwarming,1525286742
474,9654,heist,1138307128
474,2260,child abuse,1137205738
474,1088,Girl Power,1137202810
474,43239,Ninotchka remake,1138307320
474,38720,Olympics,1137374882
474,38720,Tokyo,1137374882
474,21027,Civil War,1138039799
474,290,movie business,1138307037
474,40085,In Netflix queue,1137201737
474,2263,Nazis,1138307204
474,41791,In Netflix queue,1137202027
474,52758,fugitive,1137206135
474,38171,In Netflix queue,1137202127
474,10327,politics,1137374839
474,14411,swashbuckler,1138307326
474,22,swashbuckler,1138307257
474,17920,Dodie Smith,1137181524
474,32235,flood,1137375241
474,3472,immigration,1138039559
474,4464,horses,1138307288
474,430,Japan,1138307236
474,8094,religion,1138039719
474,26195,marriage,1138039795
474,41206,Othello,1137375103
474,24192,Bible,1138307089
474,2771,cancer,1137205715
474,8992,road trip,1138307356
474,11206,blindness,1138307381
474,11898,family,1138039708
474,11898,multiple roles,1138039708
