movie_id,tmdbid
7316,11132
7317,9352
7318,615
7319,11217
7320,10677
7321,13572
7323,338
7324,2023
7325,9384
7326,25935
7327,797
7328,42602
7333,29084
7335,25955
7336,41876
7340,24548
7344,42989
7345,17047
7346,10591
7347,1586
7348,11169
7349,49689
7352,156
7354,10433
7357,43236
7360,924
7361,38
7362,11081
7364,16941
7366,9541
7367,5516
7368,20304
7369,11024
7371,553
7372,10544
7373,1487
7375,11137
7376,11358
7377,13573
7379,10733
7380,14442
7381,2122
7382,25300
7386,6844
7387,923
7390,28026
7394,10338
7395,33839
7396,133919
7411,4365
7414,65066
7419,10843
7438,393
7439,7220
7440,33823
7443,126117
7444,10096
7445,9509
7448,10710
7449,11058
7450,11141
7451,10625
7454,7131
7455,26899
7457,16428
7458,652
7459,8440
7460,883
7477,10375
7479,68440
7481,11864
7482,9461
7486,18329
7487,17993
7492,26517
7493,28285
7541,10035
7560,502
7561,41965
7562,10347
7564,30959
7566,20561
7569,667
7570,700
7572,26976
7573,36670
7579,43818
7581,24650
7584,20640
7587,5511
7614,13936
7615,294
7616,11507
7618,10435
7619,1162
7620,34328
7624,14684
7636,13937
7646,14980
7647,26670
7649,10940
7650,31965
7657,5842
7669,164721
7698,988
7700,204
7701,9356
7702,32430
7704,16113
7705,33575
7706,13913
7707,17956
7708,18209
7713,25508
7714,18978
7716,27171
7720,12310
7727,37296
7728,25736
7730,25389
7742,52794
7743,9872
7745,19552
7748,2786
7749,8075
7753,26133
7756,10235
7757,11533
7762,140207
7766,3777
7767,11659
7772,44098
7773,16876
7781,77780
7782,9545
7786,28030
7789,1926
7792,17365
7802,11474
7810,10916
7811,10921
7812,10941
7815,24798
7820,11656
7822,25009
7826,40092
7831,14589
7832,14594
7833,14590
7834,14588
7835,14595
7839,20644
7840,24965
7841,192936
7842,876
7843,1583
7844,17653
7845,11069
7846,10829
7879,57946
7882,29049
7883,27130
7884,8468
7888,22682
7889,11577
7891,21159
7894,336
7895,11942
7896,36206
7899,49636
7900,3075
7916,43096
7920,14262
7924,30368
7925,1059
7926,12493
7930,13122
7932,14273
7934,11030
7936,26372
7937,11506
7938,29455
7939,11602
7940,29453
7943,14638
7944,14703
7951,20481
7976,7090
7979,42632
7980,5902
7981,10775
7982,4552
7983,12762
7984,14510
7986,15618
7987,24341
7988,10690
7991,13282
7993,22642
8008,18283
8010,13823
8011,14108
8012,4291
8014,113
8015,28476
8016,5916
8019,12205
8024,27804
8025,46187
8033,3001
8035,39434
8042,203
8043,38749
8044,29740
8045,10652
8057,33632
8092,3072
8093,10355
8094,14554
8117,250
8118,19086
8119,15392
8121,41277
8125,631
8126,25504
8128,1786
8131,210937
8132,16219
8136,48385
8137,27545
8138,22718
8142,11315
8143,35987
8147,29146
8153,29592
8154,439
8157,823
8158,20289
8167,16905
8169,11548
8183,38291
8188,20532
8189,2546
8190,42791
8191,22522
8195,5165
8196,5722
8197,5544
8199,14696
8207,4909
8225,19185
8228,28257
8232,20643
8235,22596
8236,36786
8238,27459
8239,4497
8241,25224
8253,15371
8254,11044
8261,41662
8264,17346
8266,13763
8268,10498
8270,11796
8275,34847
8290,32303
8293,41779
8302,42814
8327,870
8331,26319
8335,41059
8336,39871
8337,10178
8338,16391
8340,10734
8341,10949
8360,809
8361,435
8362,4599
8363,12657
8364,28219
8366,13193
8368,673
8369,16617
8370,246
8371,2789
8372,8920
8373,9890
8375,26254
8376,8193
8378,26142
8379,42122
8380,65137
8382,35151
8383,21544
8385,40894
8387,11546
8391,18387
8402,52560
8405,18333
8410,18398
8424,80708
8425,76516
8426,33441
8427,47819
8446,18712
8447,831
8450,37658
8451,26516
8454,10573
8456,26451
8458,54568
8459,28571
8461,123665
8462,43336
8463,62000
8464,9372
8465,41495
8477,662
8481,43805
8482,16559
8484,31217
8487,19414
8491,15794
8492,13188
8493,12651
8494,886
8495,9791
8500,38582
8501,9542
8502,17820
8506,37696
8507,136
8511,47653
8512,10970
8518,42812
8521,3019
8526,10204
8528,9472
8529,594
8530,8981
8531,12153
8532,1944
8533,11036
8534,1997
8535,15237
8542,11939
8571,26520
8574,21386
8575,24908
8577,25783
8578,8991
8580,23378
8581,3293
8582,36947
8587,61487
8588,14365
8591,10606
8593,16136
8596,6081
8600,13696
8601,44494
8604,2330
8605,2334
8607,13398
8609,701
8610,10631
8611,43466
8614,10780
8617,23724
8620,29264
8622,1777
8623,11584
8626,26811
8632,161080
8633,11884
8636,558
8638,80
8640,9477
8641,8699
8643,11247
8644,2048
8645,436
8650,43004
8656,10754
8665,2502
8666,314
8667,18923
8670,12206
8677,68064
8684,15244
8685,62395
8690,24559
8695,27437
8711,32294
8712,41463
8713,19051
8714,43485
8718,62694
8720,53287
8724,1040
8727,5122
8730,1783
8738,31522
8743,22976
8748,42801
8753,41316
8754,5179
8755,53198
8765,16703
8771,20408
8772,13580
8773,18706
8774,34327
8778,20417
8781,14462
8782,14623
8783,6947
8784,401
8795,23305
8796,17768
8798,1538
8799,14846
8800,2577
8804,41975
8807,11282
8808,11130
8809,14389
8810,395
8813,23601
8814,10762
8815,11026
8827,20120
8830,11237
8831,8080
8832,14797
8833,11632
8835,15644
8836,11208
8838,16153
8840,42694
8844,42164
8848,12548
8860,9759
8861,1577
8864,16232
8865,5137
8866,11823
8869,13969
8870,10145
8873,1653
8874,747
8875,84214
8879,4176
8880,11177
8894,12707
8905,1492
8906,8689
8907,10555
8908,11128
8910,1599
8911,14024
8912,11045
8914,14337
8915,26108
8916,4380
8917,3989
8918,16358
8919,25313
8920,2438
8921,65550
8928,3053
8933,18499
8934,36616
8937,13416
8938,1435
8939,11099
8943,18701
8946,15566
8947,1970
8948,8849
8949,9675
8950,4553
8951,11109
8952,48678
8954,126148
8955,16131
8957,176
8958,1677
8959,10740
8961,9806
8964,47959
8965,5255
8966,11184
8967,11249
8968,10589
8969,9801
8970,866
8972,2059
8973,140
8974,11836
8977,1966
8978,13673
8979,174787
8981,2288
8982,15397
8983,9550
8984,163
8985,36648
8987,33377
8989,41253
8998,33740
9004,16248
9005,15613
9008,28421
9010,8424
9018,18889
25746,18987
25750,992
25752,42359
25753,1405
25757,939
25769,25768
25771,626
25773,27899
25782,48365
25788,877
25795,39130
25797,31511
25805,43904
25825,14615
25826,31773
25827,24807
25833,43874
25834,16515
25841,43864
25850,16274
25855,37698
25856,3084
25865,17801
25870,38914
25886,22387
25887,27655
25898,41391
25905,42879
25906,43307
25923,14320
25927,20246
25937,29380
25940,3766
25946,41609
25947,33115
25952,45578
25959,25209
25962,43388
25963,800
25996,3111
25999,28696
26002,44026
26003,803
26038,43137
26048,34528
26052,690
26059,36872
26073,34530
26078,17185
26082,14537
26084,13671
26085,11085
26095,52705
26116,10299
26122,3763
26124,7348
26131,17295
26133,13187
26142,29715
26147,42731
26150,895
26151,20108
26152,2661
26158,789
26159,45706
26169,17905
26171,10227
26172,26039
26176,41212
26183,9929
26184,20873
26195,50789
26198,27983
26225,2860
26231,26606
26236,20848
26237,2998
26242,839
26249,9394
26258,13041
26265,18250
26283,27331
26285,1410
26303,22307
26308,21035
26313,32044
26317,24402
26322,16246
26326,8327
26340,9385
26344,10711
26347,43430
26350,9652
26357,38783
26359,3870
26365,10640
26366,33324
26375,11558
26386,12535
26391,12637
26394,61280
26399,13481
26401,13514
26409,98851
26413,11537
26422,10654
26429,18966
26444,64353
26453,149645
26464,6341
26467,7012
26471,15251
26472,17435
26492,15301
26498,63418
26504,48677
26510,1884
26523,27414
26524,33138
26527,8221
26528,17663
26539,12615
26542,10372
26547,9056
26554,10176
26555,9080
26562,16082
26564,14670
26567,26555
26578,24657
26585,11471
26590,17421
26593,22572
26599,4043
26603,8852
26606,30421
26612,18305
26614,8677
26622,49314
26629,16296
26630,13192
26631,18917
26645,4271
26649,13057
26662,16859
26676,25943
26680,9768
26681,11909
26686,10485
26693,2670
26694,41821
26695,21344
26696,9399
26700,11131
26701,14571
26704,1662
26712,20562
26713,18311
26717,1483
26726,25330
26729,4539
26732,12776
26736,17467
26741,34376
26743,15080
26745,6463
26750,9588
26761,215993
26764,13995
26765,11198
26776,11621
26777,47714
26778,19087
26782,40082
26791,31962
26792,22590
26796,48150
26797,41778
26810,14135
26812,27678
26819,12088
26828,19371
26838,12664
26840,7500
26849,13519
26854,18998
26861,17796
26865,17809
26870,11067
26871,10486
26875,19223
26887,152426
26900,51038
26901,30718
26903,37797
26913,12613
26928,37563
26940,30330
26947,2061
26958,12254
26965,16992
26974,18415
26985,8765
26999,9732
27002,30983
27003,5470
27006,50008
27008,12095
27020,14533
27022,9812
27032,8697
27036,7096
27074,27260
27075,11508
27105,23356
27124,17985
27134,9597
27140,12485
27155,17074
27156,18491
27176,29587
27178,3716
27186,21348
27193,2332
27246,28031
27251,110147
27255,43423
27266,844
27306,53048
27311,16234
27317,11075
27320,16171
27328,36246
27329,17208
27368,2899
27369,44756
27370,18088
27373,20536
27397,2440
27408,10955
27416,10978
27420,81540
27426,11847
27434,11056
27441,919
27450,10046
27473,10726
27478,9298
27480,13899
27482,437
27491,27324
27513,9025
27523,11178
27537,10981
27539,10918
27549,36222
27555,13984
27563,16184
27584,11427
27592,4689
27595,16209
27604,12720
27611,206216
27618,10077
27619,11430
27627,26955
27644,38970
27660,55931
27664,12703
27667,32250
27674,9282
27683,10891
27685,12540
27689,60672
27692,24241
27695,11556
27704,3177
27705,19277
27706,11774
27708,19341
27716,4972
27721,2841
27722,11606
27728,12140
27731,15370
27741,12496
27744,29987
27746,10361
27751,36763
27762,25757
27768,21200
27769,40876
27772,11838
27773,670
27776,25500
27778,12583
27784,9694
27788,9667
27790,13373
27793,10304
27801,9316
27802,11647
27803,1913
27808,2539
27815,5528
27816,10105
27820,1114
27821,179
27822,83
27826,55177
27829,26766
27830,24747
27831,4836
27834,11190
27837,11866
27838,12281
27839,10320
27846,11420
27850,3396
27865,5889
27866,1126
27869,11658
27873,11401
27878,1392
27879,1843
27882,291
27899,8357
27904,3509
27905,11662
27912,13372
30707,70
30745,12487
30749,205
30793,118
30803,1280
30810,421
30812,2567
30816,9833
30818,6478
30820,9692
30822,1901
30825,693
30846,842
30848,9953
30850,11162
30883,15045
30890,42420
30892,1853
30894,11804
30898,11354
30994,47876
31000,66600
31030,43442
31038,33766
31049,120328
31083,39472
31086,34326
31101,18927
31114,25350
31116,16442
31123,7229
31150,16220
31162,10609
31184,11633
31193,13716
31221,9947
31223,6439
31225,7214
31260,42390
31297,43892
31309,8422
31364,11423
31367,10694
31410,613
31420,8978
31422,11637
31424,12142
31427,11096
31431,8968
31433,6961
31435,31165
31437,2517
31445,11413
31522,661
31545,29259
31553,2436
31590,27430
31610,34561
31617,16638
31658,4935
31660,8953
31664,10951
31685,8488
31692,32588
31694,57825
31696,561
31698,10214
31700,17880
31702,8340
31737,1942
31804,3040
31851,43128
31867,13498
31878,9470
31903,19765
31909,37527
31921,29578
31923,2926
31925,54302
31952,5204
31973,8016
32009,16186
32011,10012
32017,10022
32019,4551
32022,30856
32029,2026
32031,9928
32058,15771
32060,76804
32116,38148
32139,36815
32160,31835
32179,1093
32213,438
32234,42222
32243,11196
32289,13374
32291,9688
32294,228890
32296,10040
32298,11638
32300,540
32302,77120
32314,48463
32371,26038
32387,19884
32392,37748
32440,22434
32442,12778
32456,15283
32460,158
32469,5996
32511,44154
32515,28448
32554,42994
32582,17592
32584,17113
32587,187
32589,14177
32596,7364
32598,11431
32620,51945
32632,26332
32649,42229
32657,49565
32659,2029
32666,44181
32728,19971
32743,9674
32770,3875
32799,9653
32862,39225
32875,4595
32892,31442
32898,775
32906,50183
32914,7342
32917,45267
33004,7453
33085,10065
33090,30863
33124,9393
33126,16972
33132,13409
33138,13073
33145,8976
33148,27360
33154,13020
33158,11679
33162,1495
33164,10066
33166,1640
33171,11171
33188,14750
33201,53116
33237,43881
33294,9463
33310,26810
33312,20625
33421,10913
33435,38643
33437,10027
33493,1895
33495,9981
33499,4379
33558,14694
33564,20271
33615,953
33629,13064
33639,14358
33644,12700
33646,9291
33649,19316
33660,921
33669,9779
33672,9787
33677,23825
33679,787
33681,14199
33683,10226
33725,12109
33779,13589
33781,11620
33794,272
33801,15767
33815,15648
33826,25248
33830,11451
33834,11683
33836,9722
33838,2287
33880,1382
33893,9534
33896,33908
33903,276
33966,12574
34018,22553
34048,74
34072,1667
34129,7233
34143,9009
34148,1553
34150,9738
34153,14278
34162,9522
34164,14922
34271,10476
34292,11309
34312,31063
34319,1635
34321,13341
34323,1696
34326,1665
34330,9775
34332,11459
34334,10048
34336,11648
34338,15258
34359,42719
34397,37632
34405,16320
34437,308
34450,25074
34482,39946
34520,6519
34523,13919
34528,1444
34530,11453
34532,9913
34534,8292
34536,13922
34540,14166
34542,501
34800,17824
34811,11328
35015,15907
35347,11848
35807,43313
35836,6957
35957,11460
36276,445
36289,9564
36363,20874
36397,14175
36401,4442
36477,13169
36509,9042
36517,1985
36519,9335
36525,9007
36527,9777
36529,1830
36533,10092
36535,340
36537,1546
36708,65215
36850,10753
36931,11636
37211,22575
37240,14286
37380,8814
37382,9923
37384,7553
37386,8202
37444,3118
37475,1947
37477,9074
37495,16133
37545,10319
37720,8643
37727,9315
37729,3933
37731,8923
37733,59
37736,257
37739,15487
37741,398
37830,647
37844,14544
37853,11968
37857,14517
38038,533
38061,5236
38095,11344
38159,31056
38164,43807
38198,10700
38294,5471
38304,19082
38388,9763
38583,10017
38798,11931
38886,10707
38992,9910
39183,142
39231,9621
39234,9701
39292,3291
39307,12920
39381,16608
39400,791
39414,2610
39427,8066
39435,1656
39444,6963
39446,215
39449,2313
39516,16729
39715,8274
39801,42000
39869,1951
40148,10851
40278,25
40339,9982
40412,12877
40414,11661
40478,38761
40491,7974
40578,46917
40581,10033
40583,231
40597,68098
40614,8999
40617,8555
40629,4348
40723,9885
40732,9392
40815,674
40819,69
40826,1833
40851,6795
40870,11421
40946,16156
40955,1420
40959,9005
40962,13499
40966,7548
41014,20345
41285,116
41527,67
41566,411
41569,254
41571,1904
41573,9043
41617,14695
41627,27031
41712,22908
41716,9515
41724,29595
41769,23478
41828,8290
41863,8053
41997,612
42002,9899
42004,546
42007,2800
42009,9641
42011,7552
42013,9927
42015,9681
42018,10773
42176,88953
42191,13925
42285,9568
42418,11400
42422,37910
42556,14241
42559,79406
42602,38785
42632,4550
42638,16433
42718,10045
42723,1690
42725,9900
42728,9044
42730,9918
42732,17379
42734,10982
42738,834
42740,25890
42761,39345
42943,12701
42946,21519
43289,28638
43333,7509
43376,2117
43396,9912
43419,1969
43460,8435
43549,45759
43556,13275
43558,11565
43560,11283
43677,31894
43679,9286
43684,15363
43708,292
43744,1544
43836,12096
43869,9975
43871,9754
43904,10053
43908,7515
43912,9959
43914,14256
43917,9036
43919,10073
43921,7304
43928,9920
43930,10025
43932,9682
43936,2207
44004,6877
44020,14609
44022,950
44189,1967
44191,752
44193,9655
44195,9388
44197,9950
44199,388
44204,868
44225,14191
44238,18009
44241,19286
44243,19287
44301,1379
44397,9792
44399,10067
44511,35555
44555,582
44597,37939
44613,12763
44633,13222
44657,1561
44665,186
44694,219
44709,13751
44719,53961
44731,10069
44759,3093
44761,9270
44773,28349
44777,10177
44788,16070
44828,9035
44840,9957
44849,9389
44851,460
44864,8998
44889,20521
44929,4441
44931,84954
44937,11490
44943,11304
44972,4257
44974,2652
45028,9526
45062,5820
45074,9904
45081,588
45106,9310
45175,16367
45183,8982
45186,956
45208,9530
45210,9829
45221,10115
45361,10008
45382,7870
45431,7518
45440,9786
45442,503
45447,591
45499,36668
45501,9767
45503,13689
45517,920
45635,15402
45648,80919
45658,38344
45662,806
45666,9353
45668,2044
45672,9339
45720,350
45722,58
45726,1819
45728,2295
45730,9697
45732,4474
45880,1887
45928,13508
45950,1781
45969,16270
46062,10947
46105,17628
46231,17741
46322,7549
46335,9615
46337,9513
46347,20604
46367,31692
46530,1452
46559,7872
46572,18191
46574,14474
46578,773
46664,21631
46723,1164
46772,13141
46850,35199
46855,15383
46862,47850
46865,9072
46948,9297
46965,326
46967,512
46970,9718
46972,1593
46974,1852
46976,1262
47044,82
47099,1402
47122,9293
47124,9906
47200,1948
47202,148
47254,5289
47261,9782
47382,9762
47384,14113
47404,21712
47423,7859
47446,16998
47465,11559
47491,1023
47516,10118
47518,9788
47538,11689
47566,33813
47610,1491
47629,1165
47640,9988
47644,11652
47646,13816
47721,15265
47725,11227
47736,33810
47774,41937
47793,24055
47810,9708
47894,1116
47937,5072
47950,1249
47952,9954
47970,7511
47978,13075
47997,7512
47999,1776
48001,1963
48032,10846
48043,1381
48045,15097
48082,300
48142,9676
48150,6948
48161,9766
48214,1595
48262,1666
48304,1579
48319,9664
48322,12094
48326,1717
48342,15624
48385,496
48394,1417
48412,4643
48414,7484
48416,9842
48516,1422
48518,10781
48520,9794
48560,7510
48593,9895
48596,8975
48598,9672
48638,42236
48649,46774
48678,10070
48696,1440
48698,13364
48738,1523
48741,14201
48744,1378
48774,9693
48780,1124
48783,3683
48872,6077
48877,214
48879,1123
48883,21173
48982,11619
48997,1427
49013,13767
49110,27295
49130,9726
49132,2152
49220,14799
49263,21710
49265,8588
49272,36557
49274,9836
49276,9809
49278,7551
49280,10741
49284,2357
49286,1581
49314,7873
49347,8324
49389,5698
49396,2179
49524,2447
49530,1372
49647,9986
49649,2486
49651,1246
49666,18615
49688,13210
49735,12795
49772,14202
49793,11170
49822,1247
49824,1125
49910,1646
49917,58923
49932,1730
49957,8618
49961,1259
50003,9053
50005,1494
50064,182
50068,1251
50147,9656
50158,1931
50160,13967
50189,8275
50274,13771
50354,11578
50356,11972
50440,4283
50442,7457
50445,8398
50514,3549
50601,1265
50610,14137
50613,15689
50658,13365
50685,10758
50740,51863
50792,13668
50794,7516
50796,10075
50798,9760
50800,9966
50802,1257
50804,1248
50806,9757
50842,5206
50851,14761
50872,2062
50912,2266
50923,5172
50942,9965
50954,37725
50999,13517
51024,17266
51037,9828
51077,1250
51080,4169
51082,16555
51084,11172
51086,3594
51088,10090
51091,7874
51167,13393
51174,12271
51255,4638
51314,1993
51357,12554
51412,1738
51471,15163
51498,10845
51540,1949
51545,11330
51562,10942
51573,27040
51575,11199
51662,1271
51666,10790
51694,14055
51698,2267
51705,6691
51709,1255
51834,2977
51884,16727
51903,14434
51925,9963
51927,14001
51931,2355
51933,16385
51935,7485
51937,9793
51939,1273
52042,9075
52241,8270
52245,9955
52279,10172
52281,253768
52283,1683
52287,1267
52299,16018
52319,22311
52328,1272
52375,9903
52435,13377
52458,8271
52462,13158
52579,1407
52604,6145
52644,10294
52668,13067
52694,1268
52712,9785
52715,13280
52722,559
52724,1950
52730,13352
52767,20553
52784,13894
52831,14240
52867,13171
52885,4977
52950,2269
52952,11798
52967,1919
52973,4964
52975,2976
53000,1562
53022,11205
53024,36676
53121,810
53123,5723
53125,285
53127,12526
53129,3432
53138,14208
53140,14207
53143,24200
53161,5488
53280,10063
53318,12225
53322,298
53326,10832
53355,2241
53435,1691
53447,1990
53450,170261
53453,22049
53460,9408
53464,1979
53466,14043
53468,10288
53519,1991
53550,9952
53574,17320
53578,21427
53808,11211
53883,49870
53894,2359
53921,1988
53953,3021
53956,2196
53972,1571
53974,2959
53993,2698
53996,1858
54001,675
54004,3563
54116,16083
54121,37292
54185,24582
54190,4688
54256,10074
54259,2270
54272,35
54274,5857
54276,3638
54281,8669
54286,2503
54354,54546
54372,10795
54503,8363
54617,17350
54648,5174
54686,9703
54732,9750
54734,10760
54736,4349
54745,13068
54768,14144
54771,4858
54780,12435
54785,2082
54787,11835
54796,1845
54881,13958
54908,2335
54910,10961
54934,10071
54962,12994
54995,1992
54997,5176
54999,4141
55020,13173
55036,14786
55052,4347
55061,13529
55067,523
55069,2009
55071,12901
55080,4413
55094,6973
55110,4629
55112,15361
55116,5353
55118,2252
55156,30365
55167,13754
55190,6641
55205,8414
55207,244797
55232,7737
55241,13257
55245,10030
55247,5915
55250,13680
55253,4588
55259,2274
55261,9038
55267,7211
55269,4538
55272,2001
55274,4517
55276,4566
55278,4520
55280,6615
55282,4513
55290,4771
55292,10759
55294,14251
55363,4512
55391,13197
55442,2011
55444,5708
55451,5951
55492,15667
55553,3603
55555,2014
55577,663
55620,15651
55687,14279
55721,7347
55729,5718
55765,4982
55768,5559
55805,7972
55814,2013
55820,6977
55830,4953
55844,10520
55854,37368
55872,5123
55908,13363
55946,4515
55995,2310
56003,4723
56012,16768
56022,24732
56060,12555
56145,5876
56152,4523
56156,1620
56169,13483
56171,2268
56174,6479
56176,6477
56251,7249
56274,13998
56286,3902
56333,8272
56336,13186
56339,6537
56367,7326
56379,33003
56389,1989
56563,13348
56587,7350
56607,7979
56620,12171
56715,13198
56757,13885
56775,6637
56782,7345
56788,6538
56801,440
56805,6575
56837,19103
56869,40860
56908,14118
56915,54318
56921,69315
56941,6023
56949,6557
57147,4787
57183,7508
57243,5259
57274,8329
57326,2312
57368,7191
57421,11908
57499,41845
57502,25078
57504,14069
57522,14423
57526,8090
57528,7555
57532,7278
57536,14220
57637,13059
57640,11253
57669,8321
57772,53094
57843,13054
57910,13121
57951,8676
58025,8247
58047,8390
58078,13641
58103,7461
58105,8204
58107,8328
58154,12184
58156,13260
58162,7942
58191,13362
58287,21373
58291,13493
58293,7840
58295,8848
58297,13460
58299,12222
58301,8461
58303,7862
58306,12246
58309,16666
58315,12177
58332,13025
58347,7985
58351,7343
58376,13016
58404,14011
58425,14793
58492,14054
58554,28205
58559,155
58627,8456
58655,8457
58783,7797
58803,8065
58806,12890
58826,24411
58839,4942
58842,14044
58870,36223
58876,8988
58879,7944
58964,13312
58972,10488
58975,11152
58998,9870
59014,11918
59016,1266
59018,12473
59022,13335
59026,8827
59037,7459
59103,1729
59118,10503
59126,13007
59129,9017
59131,25119
59141,13258
59143,14236
59220,7861
59258,8780
59295,13359
59306,8617
59315,1726
59333,10761
59336,12400
59369,8681
59387,14784
59421,9029
59429,8277
59440,12586
59501,2454
59549,17483
59604,15356
59615,217
59667,12808
59725,4564
59727,10665
59731,13636
59738,9022
59784,9502
59810,14050
59814,14019
59900,10661
59915,13848
59947,45408
59985,12912
59995,14748
60030,18467
60037,8645
60040,1724
60046,13405
60069,10681
60072,8909
60074,8960
60126,11665
60128,13019
60141,10748
60161,12889
60289,8359
60291,13003
60293,13990
60303,10842
60333,12172
60363,13009
60365,13675
60389,14111
60397,11631
60408,8265
60471,13022
60487,13353
60514,88751
60516,11260
60522,13964
60538,14456
60647,6687
60674,12914
60684,13183
60735,12247
60737,22100
60753,13012
60756,12133
60760,8836
60766,14048
60803,18846
60818,11910
60832,12192
60857,16725
60885,15865
60894,14061
60904,43680
60937,1735
60941,10185
60943,10183
60950,5038
60979,13851
61011,13251
61024,10189
61026,12289
61071,10188
61073,13300
61123,13649
61132,7446
61160,12180
61167,13107
61210,13256
61236,8885
61240,13310
61246,12621
61248,10483
61250,12620
61255,10186
61257,15320
61262,13515
61289,13637
61319,14298
61323,4944
61348,13805
61350,9381
61352,13291
61394,14771
61401,8285
61406,118309
61465,13184
61628,38019
61692,14458
61697,13389
61705,13279
61729,12797
61818,16456
61986,12690
62008,37776
62081,13027
62113,13092
62155,12182
62208,46492
62250,8882
62293,12783
62299,12683
62336,225130
62344,14976
62374,12113
62376,13600
62383,30266
62394,13051
62434,10358
62437,10523
62439,13596
62511,4960
62553,12837
62586,13948
62644,7735
62662,76406
62718,12689
62792,13150
62799,14325
62834,16068
62836,15289
62849,13809
62956,13253
62970,114796
62999,10527
63033,8338
63062,3580
63072,20766
63082,12405
63113,10764
63131,15373
63179,8938
63222,13672
63239,42884
63276,14943
63312,4627
63393,13655
63433,13905
63436,11917
63479,13523
63515,22358
63540,14405
63768,88435
63808,8841
63826,13220
63853,6972
63859,13053
63876,10139
63992,8966
64010,16342
64030,13387
64032,12193
64034,14574
64114,14438
64116,14248
64167,12224
64197,10360
64231,13056
64249,13394
64278,34283
64285,14447
64497,10200
64499,8881
64501,8880
64575,14359
64614,13223
64620,11499
64622,8055
64695,13980
64716,11321
64839,12163
64957,4922
64969,10201
64983,2253
64993,38142
64997,34812
65037,6936
65088,10202
65126,13973
65130,4148
65133,194113
65135,51247
65188,15584
65193,13971
65216,13813
65225,13180
65230,14306
65261,12429
65350,113916
65359,9795
65514,14756
65577,10199
65585,10521
65588,26235
65596,13635
65601,14435
65631,13177
65642,14139
65651,16999
65682,12437
65685,2309
65738,18543
65740,21029
65802,14560
65810,14410
65882,14254
65982,10529
66090,13510
66097,14836
66171,13455
66198,4959
66203,10184
66240,14849
66297,15060
66310,13492
66320,4832
66335,14711
66371,16804
66427,1961
66509,20829
66511,30508
66544,18884
66665,19255
66744,8832
66783,13207
66785,15067
66798,15159
66915,20421
66934,14301
66943,13849
67087,16538
67168,13094
67186,18781
67193,16558
67197,13811
67255,15472
67267,13090
67295,15854
67361,16325
67408,15512
67508,6968
67534,13161
67618,13808
67665,18094
67695,16991
67734,16614
67788,20048
67799,16258
67888,55773
67923,13804
67997,19833
68073,18947
68135,16996
68157,16869
68159,16995
68194,21641
68205,15092
68237,17431
68269,18320
68319,2080
68347,21191
68358,13475
68444,16279
68480,11160
68486,15384
68522,10946
68536,30416
68552,15577
68554,13448
68597,42738
68600,14141
68650,17740
68659,13532
68791,534
68793,18360
68835,19375
68848,21755
68872,8429
68886,19955
68932,17332
68945,21832
68952,16871
68954,14160
68959,14003
69069,17927
69118,13975
69122,18785
69131,16164
69134,17609
69140,37924
69211,27134
69224,64968
69227,34300
69251,13856
69275,14451
69278,18162
69304,19724
69306,18487
69394,33409
69406,18240
69436,17610
69453,27085
69469,19508
69481,12162
69495,16240
69516,8284
69524,62128
69526,8373
69529,62320
69604,19265
69606,12556
69640,11322
69644,8355
69654,176241
69685,24232
69712,10024
69720,15423
69746,16440
69757,19913
69784,18480
69805,14728
69844,767
69849,67479
69860,14687
69904,9592
69951,8054
69953,19929
69988,23720
70015,22302
70159,21208
70183,20943
70206,21407
70208,12403
70286,17654
70293,24803
70301,17335
70305,13836
70334,18126
70336,14869
70361,17134
70451,13752
70492,40743
70521,19422
70533,15137
70545,11115
70565,19905
70599,24420
70637,31216
70641,19556
70663,19840
70687,25183
70697,19585
70703,41682
70708,11928
70728,18533
70862,22492
70932,23049
70946,26914
70984,26320
70990,35203
70994,24150
71033,25376
71057,12244
71106,22494
71108,37903
71129,17445
71131,63581
71135,19898
71147,72083
71156,10313
71160,17632
71205,19994
71211,11323
71248,12569
71252,19912
71254,18501
71264,22794
71268,26367
71282,18570
71302,18724
71304,22536
71327,29963
71341,30685
71379,23827
71429,20178
71438,25050
71453,91262
71462,23128
71464,12573
71466,28053
71468,24869
71484,36800
71494,23127
71500,23202
71518,22798
71520,23082
71530,19959
71535,19908
71550,18176
71579,24684
71619,11156
71640,26763
71668,19899
71732,21910
71745,16523
71810,3513
71823,12572
71838,22803
71867,33806
71899,24238
71902,19918
71910,24056
71970,30506
71999,2973
72011,22947
72104,44338
72129,22804
72142,28422
72165,24418
72167,22821
72171,24804
72178,14968
72224,22820
72226,10315
72294,17979
72308,105077
72330,4475
72356,24480
72378,14161
72395,25793
72405,11699
72407,18239
72424,17774
72479,28089
72489,22832
72554,33273
72591,6058
72601,34003
72603,25472
72605,7445
72624,18595
72641,22881
72692,15400
72694,22640
72696,22949
72701,16866
72714,30238
72720,34653
72731,7980
72733,22954
72737,10198
72874,27719
72919,24438
72921,174598
72982,61872
72998,19995
73015,22897
73017,10528
73023,25196
73042,23398
73106,26123
73160,27390
73211,23963
73266,22327
73268,19901
73290,28178
73319,25195
73321,20504
73323,33613
73344,21575
73386,25927
73431,24271
73488,1450
73499,81895
73501,148435
73515,20107
73569,21521
73676,25676
73681,25205
73741,25602
73804,2395
73808,13855
73822,57978
73854,13382
