mid,genre_id
161080,18
161080,10749
11884,12
11884,878
11884,28
558,28
558,12
558,14
80,18
80,10749
9477,12
9477,10752
9477,36
9477,28
8699,35
11247,35
2048,28
2048,878
436,18
436,53
436,80
43004,18
43004,36
10754,80
10754,18
2502,28
2502,18
2502,53
314,28
314,14
314,9648
18923,10749
18923,18
12206,80
12206,27
12206,9648
12206,53
68064,878
68064,28
15244,53
15244,18
15244,10752
62395,18
62395,35
24559,35
24559,18
24559,878
27437,35
27437,10749
32294,35
32294,10749
41463,35
41463,10749
19051,14
19051,12
19051,10751
43485,18
43485,10402
62694,18
62694,9648
53287,35
1040,18
5122,18
1783,18
1783,10752
1783,28
31522,35
31522,18
31522,10749
22976,28
22976,10751
22976,14
22976,878
22976,10752
42801,18
42801,35
42801,10749
41316,99
5179,18
53198,99
16703,80
16703,18
16703,9648
16703,53
20408,80
20408,18
20408,9648
20408,53
13580,18
13580,53
18706,28
18706,12
18706,80
18706,18
18706,9648
18706,53
34327,18
34327,9648
20417,80
20417,9648
14462,18
14462,53
14462,9648
14623,28
14623,12
14623,35
14623,10751
14623,14
14623,878
6947,18
6947,9648
6947,53
401,35
401,18
401,10749
23305,12
23305,18
17768,35
17768,10402
1538,18
1538,80
1538,53
14846,35
14846,10749
14846,18
2577,18
2577,878
2577,53
41975,18
11282,35
11282,12
11130,35
11130,18
11130,10751
11130,10749
14389,35
14389,10749
14389,18
395,12
395,878
395,28
395,27
23601,18
23601,10749
10762,28
10762,12
10762,35
10762,53
11026,27
11026,9648
11026,53
20120,35
11237,12
11237,28
11237,27
11237,53
8080,80
8080,53
14797,18
14797,28
14797,12
11632,18
11632,10749
15644,28
15644,18
15644,53
11208,18
11208,9648
11208,10749
11208,53
16153,18
16153,10749
42694,18
42694,10749
42164,18
12548,35
12548,18
9759,53
9759,28
1577,27
1577,28
1577,878
16232,35
16232,18
5137,9648
5137,28
5137,53
5137,878
5137,12
11823,35
11823,10749
13969,35
13969,18
13969,10751
13969,10749
10145,18
10145,27
10145,9648
10145,878
10145,53
1653,18
747,27
747,35
84214,10749
84214,18
4176,18
4176,53
4176,9648
11177,18
12707,12
12707,27
1492,28
1492,12
1492,18
1492,36
8689,27
10555,16
10555,28
10555,35
10555,10751
11128,18
11128,28
11128,53
1599,35
1599,10749
14024,10402
14024,18
14024,10749
11045,28
11045,35
11045,53
11045,80
14337,878
14337,18
14337,53
26108,35
26108,10749
4380,18
4380,10749
4380,35
3989,12
3989,28
3989,35
16358,35
16358,18
25313,35
25313,18
25313,14
25313,10749
2438,10402
2438,18
65550,18
65550,10749
3053,35
3053,27
18499,35
18499,18
36616,16
36616,35
36616,10751
13416,18
1435,99
1435,18
11099,18
11099,9648
11099,878
11099,53
18701,35
18701,18
18701,10749
15566,35
15566,10749
1970,27
1970,9648
1970,53
8849,35
8849,18
8849,10749
9675,35
9675,18
9675,10749
4553,53
4553,18
11109,18
48678,35
48678,18
126148,10402
126148,99
16131,18
16131,53
176,27
176,9648
176,80
1677,18
1677,10402
10740,18
10740,9648
10740,10749
9806,28
9806,12
9806,16
9806,10751
47959,10749
47959,18
5255,16
5255,10751
5255,12
5255,14
5255,35
11184,18
11249,27
11249,35
10589,28
10589,35
10589,80
10589,18
9801,35
9801,10749
866,18
2059,12
2059,28
2059,53
2059,9648
140,80
140,18
140,10749
140,53
140,9648
11836,16
11836,35
11836,10751
11836,14
1966,10752
1966,36
1966,28
1966,12
1966,18
1966,10749
13673,35
13673,10751
174787,99
2288,18
15397,18
15397,10751
9550,12
9550,18
9550,28
9550,10749
163,53
163,80
36648,28
36648,27
36648,14
33377,99
41253,35
41253,14
41253,10402
33740,99
33740,10751
33740,10402
16248,10751
16248,878
15613,878
15613,18
15613,9648
28421,18
28421,27
28421,9648
28421,878
28421,53
8424,18
8424,35
8424,10749
18889,99
18987,10749
18987,18
18987,27
992,28
992,35
992,9648
42359,35
42359,10751
42359,10749
1405,18
1405,80
939,18
939,10402
25768,28
25768,35
25768,18
25768,10751
25768,10749
626,14
626,27
27899,18
27899,28
27899,80
27899,10749
48365,35
877,28
877,80
877,18
877,53
39130,35
39130,18
31511,35
31511,18
43904,10749
43904,18
43904,35
14615,80
14615,18
14615,53
31773,35
31773,10749
24807,35
24807,18
24807,10749
43874,18
43874,10749
16515,12
16515,18
16515,10751
43864,35
43864,18
16274,35
16274,10749
37698,80
37698,18
37698,53
3084,18
3084,10749
17801,80
17801,18
17801,10749
17801,9648
38914,35
38914,14
38914,10749
22387,18
22387,10749
27655,35
27655,18
27655,10749
41391,18
41391,10749
42879,35
42879,10749
42879,10752
43307,18
43307,10749
14320,10749
14320,18
20246,80
20246,18
20246,9648
20246,53
29380,10402
29380,10749
3766,80
3766,18
3766,9648
3766,53
41609,28
41609,12
41609,18
41609,10749
33115,35
33115,10749
45578,18
45578,10749
25209,28
25209,35
25209,10402
25209,10749
25209,37
43388,12
800,80
800,18
3111,18
3111,10402
3111,10749
28696,18
44026,80
44026,9648
44026,18
44026,53
803,36
803,99
803,10752
43137,35
43137,10749
34528,10752
34528,18
34528,36
690,80
690,18
36872,18
34530,10752
34530,18
34530,36
17185,18
14537,28
14537,18
14537,36
13671,35
13671,10751
13671,10402
13671,10749
11085,12
11085,18
11085,36
52705,35
52705,18
52705,10752
10299,18
10299,27
10299,9648
3763,27
3763,18
7348,18
7348,878
17295,18
17295,10752
17295,36
13187,16
13187,10751
13187,35
13187,10770
29715,10752
29715,37
42731,35
42731,18
42731,10749
895,18
895,36
20108,18
2661,10751
2661,12
2661,35
2661,878
2661,80
789,35
789,18
789,10752
45706,28
45706,80
17905,28
17905,80
10227,35
26039,80
41212,99
9929,10751
9929,16
9929,12
9929,35
20873,12
20873,35
20873,80
50789,99
50789,10402
27983,35
27983,18
27983,10751
2860,18
2860,10749
26606,80
26606,18
26606,10402
20848,28
20848,18
20848,10749
20848,35
20848,12
20848,10752
2998,18
2998,10749
839,28
839,53
9394,28
9394,35
9394,37
13041,28
13041,12
13041,18
13041,37
18250,35
18250,27
18250,12
27331,80
27331,53
1410,35
1410,878
22307,27
22307,9648
22307,53
21035,18
21035,10749
32044,35
32044,18
24402,18
24402,10749
16246,28
16246,80
16246,18
16246,53
8327,18
9385,10751
9385,16
9385,35
9385,12
10711,28
10711,80
10711,18
10711,53
43430,35
43430,10749
9652,53
9652,18
38783,27
38783,53
38783,10770
3870,18
3870,36
10640,28
10640,12
10640,878
10640,53
33324,99
11558,35
11558,80
11558,10749
11558,53
12535,35
12637,18
12637,10402
12637,10749
61280,18
61280,10749
13481,28
13514,28
98851,27
98851,878
11537,28
11537,35
10654,18
10654,35
10654,10402
10654,10749
10654,10752
18966,10749
18966,35
18966,27
64353,12
64353,35
64353,878
6341,878
6341,28
6341,53
6341,80
6341,18
7012,10770
7012,878
7012,18
15251,35
17435,18
15301,14
15301,27
15301,878
15301,53
63418,18
63418,10749
48677,12
48677,28
48677,10751
1884,12
1884,10751
1884,14
1884,878
1884,10770
27414,53
27414,27
33138,99
8221,18
8221,35
17663,18
17663,10751
12615,18
12615,10770
10372,12
10372,10751
10372,10770
9056,28
9056,80
9056,53
10176,18
10176,878
10176,53
9080,35
9080,12
16082,18
16082,53
14670,18
26555,35
26555,18
26555,10749
24657,18
11471,28
11471,80
11471,18
17421,16
17421,28
17421,53
17421,878
17421,10751
22572,28
22572,35
22572,27
22572,878
4043,18
4043,53
4043,10749
4043,35
4043,9648
8852,27
30421,14
30421,28
18305,28
18305,80
18305,53
49314,18
16296,35
16296,27
16296,878
13192,14
13192,10402
18917,35
18917,14
18917,16
4271,35
16859,16
16859,10751
16859,14
16859,12
25943,35
9768,35
9768,10402
9768,10749
11909,53
11909,80
11909,18
11909,28
10485,35
10485,10751
10485,14
41821,18
21344,18
21344,80
21344,36
9399,28
11131,35
14571,28
14571,16
14571,878
1662,18
1662,53
1662,80
20562,99
18311,80
18311,18
18311,10749
1483,14
1483,27
25330,35
4539,99
12776,35
17467,35
17467,28
17467,53
34376,14
34376,35
34376,878
34376,10749
15080,16
15080,18
15080,10749
6463,35
6463,18
9588,37
13995,28
13995,878
13995,10752
11198,28
11198,12
11198,35
11198,10749
11621,35
11621,16
11621,12
47714,18
19087,35
19087,10751
40082,18
40082,10402
31962,18
31962,10749
22590,28
22590,12
22590,18
22590,10751
48150,18
48150,10749
41778,99
14135,80
14135,18
14135,35
27678,35
27678,18
27678,10770
12088,28
12088,53
12088,878
19371,10751
19371,35
12664,35
12664,18
7500,28
7500,80
7500,53
18998,28
18998,12
18998,878
18998,53
17796,35
17796,878
17796,27
17809,28
11067,35
10486,35
10486,10751
10486,10749
19223,9648
19223,18
19223,80
19223,53
51038,35
51038,18
30718,12
30718,9648
30718,53
30718,37
37797,16
37797,18
37797,10751
12613,16
12613,28
37563,35
37563,18
37563,10749
30330,35
30330,18
30330,10770
2061,28
2061,80
2061,18
2061,53
12254,35
12254,18
12254,10749
16992,18
16992,10749
18415,18
18415,80
8765,878
8765,53
8765,28
8765,18
9732,12
9732,16
9732,10751
5470,28
5470,878
5470,53
5470,12
5470,27
5470,14
50008,18
50008,36
50008,10770
12095,80
12095,28
12095,27
12095,53
14533,10770
14533,18
14533,10749
9812,18
9812,28
9812,80
9812,53
8697,12
8697,28
8697,35
8697,53
27260,878
27260,10770
11508,35
11508,10751
11508,14
11508,53
11508,10770
23356,14
23356,28
23356,37
23356,878
17985,18
17985,80
9597,14
9597,28
9597,53
9597,80
9597,878
9597,9648
12485,14
12485,27
17074,28
17074,16
17074,10770
17074,878
18491,18
18491,878
18491,16
18491,28
29587,10402
29587,99
29587,10770
3716,12
3716,35
3716,10749
21348,14
21348,12
21348,16
21348,10751
2332,28
2332,35
28031,10749
28031,18
43423,18
844,14
844,18
844,878
844,10749
53048,35
53048,18
16234,16
16234,10751
16234,28
16234,878
11075,9648
11075,18
11075,27
11075,53
16171,35
16171,18
16171,14
16171,9648
36246,35
36246,80
36246,9648
36246,53
36246,28
17208,99
2899,10751
2899,14
2899,35
2899,12
44756,16
44756,35
44756,10770
18088,35
18088,10749
20536,10770
20536,18
20536,36
2440,10752
2440,18
2440,53
2440,28
10955,80
10955,53
10978,35
10978,18
81540,35
81540,10749
81540,878
11847,28
11847,35
11847,53
11056,27
919,14
919,16
919,27
919,35
919,53
919,878
10046,37
10726,27
10726,53
9298,35
13899,80
13899,18
13899,53
437,53
437,878
437,9648
27324,27
27324,53
9025,18
9025,35
11178,18
11178,35
11178,10749
10981,35
10981,14
10981,878
10918,35
10918,10749
36222,28
36222,35
36222,878
36222,80
13984,35
13984,10402
16184,35
16184,18
16184,27
11427,9648
11427,27
11427,53
4689,28
4689,18
4689,53
16209,28
16209,35
16209,27
12720,18
12720,27
12720,53
10077,53
10077,878
10077,12
10077,28
11430,16
11430,35
11430,10751
26955,18
26955,10749
38970,18
38970,35
38970,10749
55931,16
55931,878
12703,18
32250,27
9282,80
9282,18
9282,53
9282,9648
10891,28
10891,35
10891,27
10891,37
12540,35
60672,28
60672,53
60672,80
24241,18
24241,36
24241,10752
24241,37
24241,10770
11556,18
11556,28
11556,35
11556,53
3177,28
3177,53
19277,28
19277,18
19277,53
11774,12
11774,35
11774,10751
4972,35
2841,18
2841,10749
2841,10752
11606,18
11606,28
11606,53
12140,16
12140,18
12140,878
15370,12
15370,14
15370,16
15370,18
15370,10751
12496,28
12496,18
12496,10749
29987,18
29987,10749
10361,18
10361,27
25757,28
25757,35
25757,53
25757,18
25757,9648
21200,18
21200,10749
40876,18
40876,10749
11838,27
670,18
670,53
670,9648
670,28
25500,53
25500,9648
25500,80
12583,18
12583,27
9694,27
9694,53
9667,53
9667,9648
9667,18
13373,35
13373,80
13373,18
13373,10751
10304,12
10304,27
10304,28
10304,878
9316,28
9316,53
11647,18
11647,28
11647,53
11647,80
1913,18
2539,35
5528,18
10105,10752
10105,18
10105,28
10105,12
10105,36
1114,99
1114,18
179,80
179,53
83,18
83,53
83,27
55177,35
55177,10749
26766,99
24747,18
4836,18
4836,53
4836,80
11190,18
11866,28
11866,12
11866,18
11866,53
12281,80
12281,18
10320,18
10320,27
10320,53
11420,99
3396,35
3396,99
5889,12
5889,18
5889,28
5889,53
5889,10749
1126,18
1126,53
11658,28
11658,12
11658,18
11658,36
11658,10752
11401,99
11401,10402
1392,99
1843,99
1843,10402
291,99
8357,99
3509,16
3509,878
3509,53
11662,18
11662,27
11662,878
13372,99
70,18
12487,80
12487,53
12487,27
12487,35
205,18
205,36
205,10752
118,12
118,35
118,10751
118,14
1280,18
1280,10749
1280,80
421,12
421,35
421,18
2567,18
9833,53
9833,18
9833,10749
6478,18
6478,10402
9692,18
1901,35
1901,18
1901,10749
693,35
693,10749
842,18
842,36
842,53
9953,18
11162,18
11162,10749
15045,35
15045,10751
15045,14
42420,18
1853,99
11804,18
11804,27
11804,53
11354,35
11354,18
47876,35
47876,10749
66600,35
66600,10749
43442,18
43442,10751
33766,18
33766,10749
120328,35
120328,18
120328,53
39472,35
39472,10749
34326,28
34326,18
34326,80
18927,28
18927,80
18927,18
25350,35
25350,18
16442,18
16442,36
16442,10749
16442,10752
7229,35
7229,80
16220,16
16220,14
16220,878
10609,18
10609,35
10609,10749
11633,16
11633,28
11633,878
9947,28
9947,14
9947,878
6439,35
7214,18
7214,36
42390,18
43892,35
43892,10402
8422,80
8422,18
11423,80
11423,18
11423,53
10694,35
10694,53
10694,28
10694,80
613,18
613,36
613,10752
8978,53
11637,12
11637,35
11637,10751
11637,10749
12142,28
12142,14
12142,27
12142,53
11096,27
11096,9648
11096,53
8968,53
8968,27
8968,18
8968,9648
6961,35
6961,10749
31165,18
2517,18
11413,28
11413,35
661,18
29259,80
29259,18
29259,53
29259,36
2436,28
2436,12
2436,35
2436,878
27430,80
27430,18
34561,10752
34561,18
34561,36
16638,28
16638,18
16638,36
16638,10749
16638,10752
4935,14
4935,16
4935,12
8953,16
8953,14
8953,878
10951,12
10951,28
10951,35
10951,10749
8488,35
8488,18
8488,10749
32588,35
32588,10751
57825,18
57825,35
57825,10402
57825,10749
561,14
561,28
561,27
10214,14
10214,35
10214,10751
10214,12
17880,35
17880,18
17880,10751
8340,18
1942,18
1942,9648
1942,53
3040,14
3040,28
3040,53
43128,35
13498,35
13498,28
9470,28
9470,35
9470,80
9470,14
19765,18
19765,10749
37527,35
37527,27
37527,9648
37527,53
29578,53
29578,9648
2926,28
2926,12
2926,35
2926,18
54302,12
54302,35
54302,10749
5204,35
5204,80
5204,53
8016,10752
8016,18
16186,35
16186,18
16186,10749
10012,27
10012,35
10022,35
10022,10751
4551,35
4551,80
30856,99
30856,36
30856,10752
2026,28
2026,53
2026,80
9928,16
9928,35
9928,10751
9928,878
15771,18
15771,80
76804,27
76804,35
76804,9648
38148,35
36815,18
36815,36
31835,35
31835,10749
1093,80
1093,18
1093,53
438,9648
438,878
438,53
42222,18
11196,28
11196,35
13374,18
13374,35
13374,10751
9688,35
9688,18
9688,10749
228890,18
10040,28
10040,35
11638,35
11638,10749
540,28
77120,99
48463,35
48463,12
48463,27
26038,80
26038,18
19884,28
19884,18
37748,28
37748,35
37748,37
22434,28
22434,35
12778,35
15283,12
15283,16
15283,14
158,35
158,80
5996,35
5996,80
5996,10749
44154,28
44154,12
28448,18
28448,36
28448,37
42994,14
42994,16
42994,878
17592,99
17113,18
187,53
187,28
187,80
14177,35
14177,10749
7364,28
7364,12
7364,35
7364,18
7364,9648
11431,35
11431,18
11431,10749
51945,35
51945,10749
26332,53
26332,80
26332,18
26332,9648
42229,18
42229,10749
49565,16
49565,18
2029,35
44181,35
19971,18
19971,9648
19971,53
9674,27
9674,53
3875,18
3875,10752
9653,18
39225,35
39225,10749
39225,10751
4595,35
31442,18
31442,10752
775,12
775,14
775,878
50183,18
50183,10752
7342,10770
7342,18
7342,27
45267,10749
45267,14
45267,35
7453,12
7453,35
7453,10751
7453,878
10065,27
30863,16
30863,35
30863,878
9393,18
16972,37
16972,35
13409,28
13409,12
13409,80
13409,18
13073,35
13073,18
8976,35
8976,18
8976,10749
27360,35
27360,80
13020,99
11679,28
11679,12
11679,80
11679,9648
11679,53
1495,18
1495,28
1495,12
1495,36
1495,10752
10066,27
10066,18
1640,18
11171,18
14750,35
14750,10749
53116,18
53116,10749
53116,53
43881,18
43881,10402
43881,10749
9463,16
9463,14
9463,27
26810,18
20625,35
10913,35
10913,80
10913,18
10913,10749
38643,99
10027,28
10027,80
1895,878
1895,12
1895,28
9981,35
9981,10751
4379,10749
4379,35
14694,28
14694,12
14694,18
20271,35
953,10751
953,16
953,12
953,35
13064,28
13064,12
13064,35
14358,99
14358,10751
12700,27
12700,53
9291,35
9291,18
19316,35
19316,10749
921,10749
921,18
921,36
9779,18
9779,35
9787,18
9787,28
23825,28
23825,99
23825,10402
787,28
787,35
787,18
787,53
14199,12
14199,10751
14199,878
10226,27
10226,53
10226,9648
12109,18
12109,35
12109,10402
13589,35
11620,18
11620,36
11620,10749
272,28
272,80
272,18
15767,28
15767,12
15767,878
15767,14
15767,53
15648,35
15648,18
15648,10751
15648,10749
25248,35
25248,18
11451,35
11451,10751
11451,12
11451,14
11451,10749
11683,27
11683,878
11683,53
9722,35
9722,14
9722,10749
2287,99
1382,35
1382,18
9534,53
9534,35
9534,80
33908,27
276,18
276,35
12574,28
12574,35
12574,10751
22553,35
22553,10402
74,12
74,53
74,878
1667,99
1667,10751
7233,35
7233,10751
9009,27
1553,10402
1553,18
1553,80
9738,28
9738,12
9738,14
9738,878
14278,99
9522,35
9522,10749
14922,35
14922,18
14922,10749
10476,18
11309,878
11309,53
31063,35
1635,28
1635,53
1635,878
1635,12
13341,35
1696,18
1696,27
1696,80
1665,18
9775,18
9775,35
9775,53
11459,12
11459,35
11459,10751
10048,28
11648,10749
11648,35
15258,35
15258,99
42719,18
42719,35
42719,10749
37632,12
37632,28
37632,35
16320,878
16320,28
16320,12
16320,53
308,35
308,18
308,9648
308,10749
25074,80
25074,28
25074,35
25074,18
39946,18
6519,28
6519,12
6519,35
13919,35
13919,18
1444,35
1444,18
11453,35
9913,18
9913,27
9913,9648
9913,53
8292,28
8292,80
13922,28
13922,36
13922,10752
14166,35
14166,18
501,99
17824,35
11328,80
11328,18
11328,53
15907,12
15907,18
15907,10751
11848,16
11848,18
43313,35
43313,10770
6957,35
6957,10749
11460,27
11460,53
445,9648
445,18
445,53
9564,10751
9564,12
9564,35
9564,14
20874,35
20874,18
20874,878
14175,16
14175,10751
14175,12
14175,35
14175,10752
4442,12
4442,14
4442,28
4442,35
4442,53
13169,35
13169,10749
9042,28
9042,12
9042,27
9042,53
1985,18
1985,9648
1985,53
9335,28
9335,53
9335,80
9007,18
9007,14
9007,35
9007,10749
9777,18
9777,9648
1830,80
1830,18
1830,53
10092,27
10092,53
340,35
340,18
1546,35
1546,18
65215,35
65215,16
65215,12
65215,14
65215,80
10753,28
10753,80
10753,53
11636,28
11636,53
11636,80
11636,18
22575,35
22575,37
14286,99
14286,36
8814,28
8814,27
8814,878
9923,28
9923,80
7553,35
8202,28
8202,878
8202,53
3118,35
3118,27
1947,18
9074,28
9074,35
9074,80
16133,14
16133,9648
16133,10749
16133,53
10319,18
8643,80
8643,18
8643,27
8643,53
9315,53
9315,18
9315,9648
3933,10749
3933,14
3933,16
8923,80
8923,18
59,18
59,53
59,80
257,80
257,18
257,10751
15487,18
398,80
398,18
647,16
647,28
647,12
647,14
647,878
14544,35
14544,18
14544,10751
11968,28
11968,53
11968,12
11968,80
14517,14
14517,18
533,12
533,16
533,35
533,10751
5236,35
5236,80
5236,28
11344,28
11344,18
11344,80
31056,18
31056,10749
43807,18
43807,10749
5471,28
5471,12
5471,18
5471,14
19082,99
19082,10402
9763,18
10017,28
10017,878
11931,35
11931,18
11931,10749
10707,35
10707,18
9910,35
9910,80
9910,18
9910,53
142,18
142,10749
9621,35
9621,18
9621,10749
9701,18
3291,18
3291,36
12920,18
12920,10751
16608,28
16608,12
16608,80
16608,18
16608,53
16608,37
791,27
791,53
2610,35
2610,18
2610,10749
8066,9648
8066,53
8066,18
1656,28
1656,12
6963,35
6963,18
215,27
2313,35
2313,18
2313,10749
16729,18
16729,10749
8274,35
42000,35
42000,14
42000,28
1951,18
10851,18
10851,53
10851,80
10851,9648
25,18
25,10752
9982,16
9982,10751
9982,35
12877,18
12877,53
12877,80
11661,18
11661,10752
11661,10749
11661,36
38761,27
38761,878
7974,18
7974,35
46917,28
46917,18
10033,35
10033,10749
231,18
231,53
68098,18
8999,18
8999,53
8555,27
8555,53
8555,9648
4348,18
4348,10749
9885,27
9885,53
9392,12
9392,27
674,12
674,14
674,10751
69,18
69,10402
69,10749
1833,18
1833,10749
6795,10751
6795,14
6795,878
6795,12
6795,35
11421,18
11421,35
16156,35
1420,18
1420,35
9005,28
9005,12
9005,35
9005,80
9005,18
9005,53
13499,35
13499,10751
13499,10749
7548,18
7548,10749
20345,27
20345,9648
20345,53
116,18
116,53
116,80
116,10749
67,53
67,80
67,18
411,12
411,10751
411,14
254,12
254,18
254,28
1904,18
1904,10749
1904,36
9043,35
9043,18
9043,10749
14695,80
14695,18
27031,18
27031,28
22908,35
22908,18
9515,28
9515,35
9515,80
9515,18
9515,53
29595,99
23478,18
23478,35
23478,10749
8290,35
8290,10752
8053,12
8053,80
8053,18
8053,9648
8053,37
612,18
612,28
612,36
612,53
9899,35
546,18
2800,35
9641,35
9641,10751
9641,12
7552,35
9927,35
9681,35
9681,10749
10773,35
10773,18
88953,9648
88953,53
88953,18
13925,10751
13925,16
9568,27
9568,53
11400,18
11400,36
11400,10749
37910,16
37910,878
37910,10749
14241,14
14241,9648
14241,37
79406,18
79406,28
79406,36
38785,99
4550,18
4550,53
16433,35
16433,18
16433,12
10045,28
10045,53
10045,878
1690,27
9900,35
9044,18
9044,10749
9044,12
9044,28
9918,18
9918,36
17379,12
17379,35
17379,18
10982,16
10982,35
10982,10751
834,14
834,28
834,53
25890,35
39345,10751
39345,14
12701,12
12701,18
12701,36
12701,10752
21519,28
21519,35
21519,12
28638,12
28638,18
7509,10749
7509,18
2117,18
2117,36
9912,18
1969,28
1969,35
1969,37
1969,80
8435,35
45759,28
45759,80
45759,18
45759,10770
13275,18
11565,35
11565,80
11283,14
11283,35
11283,10751
31894,18
31894,36
31894,10752
31894,10770
9286,27
9286,9648
15363,35
15363,18
15363,10749
292,35
292,99
292,10402
1544,18
1544,35
1544,10749
12096,35
12096,10751
12096,9648
12096,80
12096,12
12096,28
9975,12
9975,16
9975,35
9975,10751
9754,53
10053,27
7515,18
7515,28
7515,10749
9959,18
9959,53
9959,80
9959,9648
14256,35
14256,18
9036,12
9036,18
9036,10751
10073,35
7304,28
7304,80
7304,18
7304,53
9920,878
9920,28
9920,53
10025,35
10025,18
10025,10751
10025,14
10025,10749
9682,27
9682,53
2207,28
2207,12
2207,80
2207,53
6877,35
14609,28
14609,16
14609,12
14609,878
950,16
950,10751
950,35
950,12
1967,18
1967,10749
752,28
752,53
752,14
9655,35
9655,18
9655,10751
9655,10749
9388,35
9388,18
9950,18
9950,80
388,80
388,18
388,53
868,80
868,18
14191,14
14191,10749
14191,10751
14191,35
18009,35
18009,27
19286,35
19286,14
19286,27
19287,35
19287,14
19287,27
19287,878
1379,80
1379,18
9792,27
9792,53
10067,35
10067,10751
35555,99
582,18
582,53
37939,28
37939,80
37939,9648
12763,35
12763,10402
12763,18
13222,10402
13222,99
1561,18
186,18
186,53
186,80
186,9648
219,35
219,18
219,10749
13751,18
53961,18
10069,27
10069,53
3093,80
3093,9648
3093,53
9270,18
9270,9648
28349,27
28349,35
10177,35
10177,27
10177,878
16070,99
9035,27
9035,878
9035,35
9957,35
9389,28
9389,16
9389,878
460,35
8998,35
8998,18
8998,10749
20521,35
20521,10402
4441,18
4441,10749
84954,53
84954,18
11490,18
11490,10749
11304,99
4257,35
2652,18
2652,53
9526,18
9526,35
9526,10402
5820,28
5820,53
5820,80
9904,10751
9904,16
588,27
588,9648
9310,35
9310,18
9310,10751
16367,35
16367,18
16367,10402
8982,28
8982,80
8982,18
8982,53
956,12
956,28
956,53
9530,35
9530,10751
9829,18
9829,36
9829,80
9829,53
9829,28
10115,35
10115,18
10008,27
10008,53
7870,18
7870,10749
7518,35
7518,16
7518,10751
9786,35
9786,18
503,12
503,28
503,18
503,53
591,53
591,9648
36668,12
36668,28
36668,878
36668,53
9767,10749
9767,35
13689,18
920,16
920,12
920,35
920,10751
15402,35
15402,18
80919,35
80919,18
38344,18
806,27
9353,35
9353,10751
2044,10749
2044,18
2044,9648
9339,35
9339,18
9339,14
350,35
350,18
350,10749
58,12
58,14
58,28
1819,35
1819,10749
2295,35
9697,18
9697,53
9697,14
9697,9648
4474,14
4474,18
4474,28
4474,35
4474,80
4474,878
1887,18
1887,36
13508,99
1781,99
16270,18
16270,35
16270,10749
10947,35
10947,18
10947,10402
10947,10749
17628,35
17628,10749
17741,18
7549,18
7549,28
9615,28
9615,80
9615,18
9615,53
9513,16
9513,35
9513,10751
9513,12
20604,99
20604,10402
20604,18
31692,28
31692,12
31692,80
31692,18
31692,53
1452,878
1452,28
1452,12
7872,99
7872,18
18191,18
18191,53
14474,35
14474,10749
773,35
773,18
21631,18
21631,53
1164,18
13141,35
35199,99
15383,10752
15383,18
15383,53
47850,18
9072,35
9072,80
9297,16
9297,35
9297,10751
9297,14
326,28
326,80
326,53
512,35
512,9648
9718,35
1593,28
1593,12
1593,35
1593,10751
1593,14
1852,18
1852,36
1852,53
1262,35
1262,18
1262,14
1262,10749
82,28
82,80
82,53
1402,18
9293,35
9293,10749
9906,14
9906,12
9906,16
9906,35
9906,10751
1948,28
1948,53
1948,80
148,18
148,10749
5289,18
5289,28
5289,80
9782,18
9782,53
9762,10402
9762,18
9762,10749
9762,80
14113,10751
14113,35
14113,12
14113,28
14113,878
21712,12
21712,16
21712,9648
7859,18
16998,53
16998,18
16998,9648
11559,14
11559,18
11559,53
11559,878
1023,18
1023,35
1023,80
10118,35
9788,35
11689,28
11689,35
33813,80
33813,18
33813,53
1491,14
1491,18
1491,53
1491,10749
1165,18
1165,36
9988,35
11652,18
11652,36
13816,80
13816,18
13816,10402
15265,14
15265,18
15265,10751
11227,10749
11227,35
11227,18
11227,14
33810,35
41937,35
24055,18
24055,35
24055,10749
9708,9648
9708,53
9708,27
9708,18
1116,18
1116,10752
5072,27
5072,35
5072,53
1249,18
1249,53
1249,80
9954,14
9954,27
7511,35
7511,18
7511,10749
13075,18
7512,12
7512,35
7512,878
1776,99
1963,18
1963,10749
10846,35
10846,18
10846,10749
1381,18
1381,12
1381,878
1381,10749
15097,35
300,35
300,18
300,14
9676,18
9676,80
6948,9648
6948,27
6948,53
9766,18
9766,28
9766,80
1595,18
1666,99
1579,28
1579,12
1579,18
1579,53
9664,28
9664,12
9664,18
9664,36
9664,10749
9664,10752
12094,28
12094,35
12094,99
1717,18
1717,53
15624,18
15624,10749
496,35
1417,14
1417,18
1417,10752
4643,18
4643,28
7484,16
7484,10751
7484,12
7484,35
9842,35
9842,18
9842,10749
1422,18
1422,53
1422,80
10781,27
10781,53
9794,35
9794,10749
7510,18
7510,35
9895,35
9895,10749
9895,53
8975,28
8975,12
8975,18
8975,53
9672,18
42236,18
42236,36
42236,10749
46774,18
46774,36
46774,10752
10070,27
10070,28
10070,53
1440,10749
1440,18
1440,35
13364,80
13364,99
1523,18
14201,99
1378,10749
1378,18
1378,35
9693,18
9693,28
9693,53
9693,878
1124,18
1124,9648
1124,53
3683,10752
3683,18
3683,36
6077,28
6077,53
214,27
214,53
214,80
1123,28
1123,18
1123,53
21173,99
21173,18
21173,878
11619,12
11619,16
11619,35
11619,10751
1427,80
1427,14
1427,18
13767,35
13767,10751
13767,12
27295,12
27295,35
27295,10751
27295,878
9726,35
9726,18
