user_id,openness,agreeableness,emotional_stability,conscientiousness,extraversion
ebaa2c19e9277bf0ea11f7e514632284,4.5,3,5.5,4,1.5
cac8bdb5c2835a1aeaf9cec69f280a7c,6,4.5,5,5,3.5
b2240e090cfc613313837f0d0fafb1bd,5.5,5.5,2,5.5,4
916de18db1f831534309a81863c53ba4,5.5,5.5,7,4.5,1
61629488d492042f593772c3670dacf7,2,5,3.5,7,1
d92e9cc5051723ab2bcff699ac5f14e6,4,3.5,4,6,2
02b65cddb18d3fefd3a6295768004f56,4,6,2.5,5.5,2
cec560b0bce4194769361a6dc5695c0d,5.5,5.5,7,5,4.5
54b240e846e777a11d4331bb6517507d,3,3,3,5,2
328c2ab83ac272310bcb30ef59a6a045,6.5,5,5.5,5,4
25314c2d41b805ee95da48e9061236d3,7,4.5,5,6.5,5
a15fb89962d1ffaca4e59e3ecd3a571f,5.5,5,7,5.5,3.5
62eebf59bf8c45fdd8eb8562b008da1b,4.5,4,5,3.5,2
fe0b9ad4b253b40df41029d525f3b9f1,7,4.5,4.5,5.5,2.5
e7cee6d0db15ce5cf52189c0053a93e8,5,2.5,1.5,5,5
f2330e45ff5d0ba626fa1404831975b6,5,5.5,5,5,3.5
74426e1cf7f4411a0f16edd7a95929e3,6,4,4,2.5,2
e19deafc191fbda7a93c0f2edfd32fb6,5.5,2.5,7,4,5.5
20a7bcec0616a20d44e83532fe37a6d2,6.5,5.5,6,5.5,3.5
a481d27a60b7ec08d3840f75a54c6697,6,3.5,5.5,5,3
b8c2b5b0667fe5b5ecbe8c37dc22b338,6.5,6,4,4.5,2.5
f6358e97bd8e7b971482513d652609dc,7,5,4,4.5,6
654ac871227a009efb12ebcf290d3c12,4.5,4.5,5,3,4.5
aec3748497db9321ae7a26ce3479e026,5.5,2,4.5,7,2
9d58688027480240ae0047a6b0048838,7,6,7,4.5,5
82539e44ce6d2d370c731affd7c96287,4.5,4,4.5,4.5,4
f2bb07ee54b82f34f3f9f301115ffdf4,5.5,2.5,6,1.5,5
6a44e28c031ba1973e72128115d366a1,5,4,5.5,6.5,4.5
bf890d150918b84edb187116a8dcf447,4.5,3.5,4.5,4,4.5
9f68df39ffc49af223d13cfc11572338,5.5,5.5,6,5.5,2
ba6622414cd86ced4ae40451c1c2bacf,6,2,3.5,6,2.5
11bbd379219bf4746186627dfb4a6ab1,4.5,4.5,2,5,2.5
e94e5b12366081b7bf9b371f9b94ebb7,4.5,4.5,4.5,3.5,3.5
a4210d69706732fd665e475a923c5222,6.5,5.5,7,5.5,3
a75696f96d8d419872f52465e12f1ca8,6,3.5,1.5,4.5,6
901a7e1fb2504b818124b24771d4c126,2.5,2.5,5,4.5,4.5
4c81f477718976815259e78430813d23,4,4.5,4.5,6.5,1.5
a926a205e7fe6500b149dbcefb929bc6,6.5,4.5,5.5,6,2.5
2f0f2a1e990f72fea9a73df8e227ff07,6,3,4,2.5,4
54f4628eb1a5db6fa1bfaee4b0c03e96,5.5,4,5,5.5,2.5
07fca3a4e62bd91d8a27ee3ad3744044,6,5,5.5,6.5,3.5
de0b088b5af4525d39cb9136887f95d9,4.5,4,6,4,3
fc0c2102480e72b1f4bb5f651b2385f2,4.5,4.5,5.5,4,1
4cf755cd3340dcd268c7b225e5271e9c,5,2,3.5,4,1.5
4de97fd7fc4d4de741cb4f4c5e4ddff2,5.5,4,6.5,6,5.5
bdce55e7b1af6180c52f909db8ecf401,5,5,5,4.5,2.5
b971ab93ce0e09d7477058f0480c3d24,5.5,2,6,6,2
712dc67c9ca4635f3e77038f6a936691,5,1,3.5,3.5,3.5
90b48af4ca1b43f66d9f8db28853d62f,5,4,6.5,5.5,1.5
a9f802ec45b1956307f180e4adee43ec,6,4.5,3.5,2.5,6
d337ada608f27aaf86107a5113b80da2,5,4,7,5.5,2.5
522db5b4462924326d7a2c88d2885a47,6,4,4.5,4.5,6
7b6440fc5b34801be1b47f2a64bb7c45,5.5,3.5,2,5,2.5
4fe8830c50718dfeeadf86cdb7faa69a,6.5,4.5,4.5,4,4.5
25b91ccb04acf0cc51334741955ca887,5.5,5,3,4.5,3
451c4d4215fc85f86f91bddd5698f91f,6.5,5.5,6,6,3.5
290c3c28c88ee1055efd26e366cb4264,6,3.5,6,5,3
54a57fd478a585cbc82eeaf56d61a23b,7,4,7,6,7
ba2556d5acfa8e942d6d9daff1d3cdf4,6,4,3,6,6
52b23c1dc781e98dcb3265e974ba9e05,5.5,4.5,4.5,4.5,3.5
94ce6ef7789cbcd1dab733ce01c4833f,5,3.5,3.5,4,4
e260d1513f6068a21ccde07599738db0,6,7,4.5,6,6
b3e3e17c4942a528fa74bf0ef4928eb8,5.5,3.5,5,4.5,5.5
c8ec05f9de252c5e308a8449ba674d25,6,6.5,7,5,3
e7e7127a46b6d41cc731d173e31b5752,5.5,4.5,4,5.5,5.5
12f0fe1f25f4d80a23695949014e8954,7,4.5,6.5,7,1
d3a708ca6f5276e6142560420999b5d8,5.5,6,2.5,3,3
bc9d108419ac2600fbafc46272ce1f2a,5,4.5,6.5,5,5
437656adfa98cec53ea735315ed3063f,7,1.5,6,3.5,4.5
be855df6805c42f788b56e5878294a5d,4,6.5,5,6.5,2
7fbde40dafeec52c95d133f7d9797b0b,5.5,7,5.5,6,2.5
9d2edc56b4025427f498df095c016bf0,5.5,2.5,5.5,6.5,4.5
612778b64850364f9f3f6a8229ff6eca,5.5,2.5,5,6,3
fccf6590472f367e99370f7e39bf1e71,5.5,3,5.5,5.5,2
cc2c8866fd33e1136a6fe3c7f183bfbd,5.5,4,4,6,4.5
d1dd7fb9353fb9085e7b0ba0431dec36,2.5,2,5.5,5.5,1
a6f0eef498240fc633c90052eaabb845,6,5,5.5,5,4
8803fc218524ef17940b9261610e867f,4.5,3,4.5,6,4.5
c9bc34ab9c6b3b38ed83b8dbb6d96b19,6,4.5,3.5,6,6
6cd6b8b2301ecf5a4245e6c862e89f4e,4,3,3.5,2.5,2
341c509e658c6b21233a7eeaa74e62a8,4.5,5.5,5.5,5,3.5
da20cbe56b055831cb85b3266359f119,6.5,6,6,4,4
ddbf042197946fa577dd219d36f1d22f,7,4,4,7,4
9f50b7ac799ab771293044d5f5f27739,5.5,4,3.5,5.5,4
e13af3fffe5dee59f6233806ad5e323f,4,6,5,5,3
790aa153c3125b598592f96b28574a97,6,2.5,3.5,1.5,2
7572118c43c3bf5a91ec7c1fb7dfbd64,5.5,4,4.5,5,2.5
3cd0d08a87e4f5daa097325f92146ead,4,2.5,2.5,3,2.5
7fdbd7e1fe4c45551879df703c49d529,7,3,4,6,3.5
56b3781de251f66109ef7f973632f870,3.5,4.5,3.5,3.5,4
4404f0dcbaa48eb84d53abf85a6534d7,6,5,1.5,2,4.5
cc0a97860b4b4615481eade991124c04,6,5.5,5.5,6,5
124b76ea7eb5f12426f031f4bf26213f,6.5,4.5,5,5,4
57ca05573d768e0b86c4ed906485ab11,5.5,3,3.5,5,2.5
473665c47abe7cf9547965e88fc493e7,5.5,5.5,3.5,3,3
8fbaa7520b0fdd7033aede2156a87ac2,5.5,4.5,4,4.5,2.5
e51bb47c575f97cd6e0dcd2714bc40d2,5,4.5,5.5,5.5,4
58f308c4c169a209545332410157f3de,4.5,4,5,4,2.5
ea4734eb95ee46f675d5768919930cc2,6,4.5,3,5.5,4
840386f9246e516d00532b408823a9f9,6,4,6,7,5.5
93877243a753b9448d522d016dac6a00,5,3.5,6,6.5,4
1d40e4fb3c8242cc462ac09ebae4d3ed,3,2,4.5,5.5,1.5
323dfe328f333f9a936f795317505492,7,3,2.5,6.5,3
c52fb07e0418dd2e86b91262ddc4d5e0,6,4.5,5.5,5,6
2a0994b059f90d3da093e30a52425c2e,6,6.5,5.5,4,6.5
cc542d14d81096bc9202771a5fd476ba,4.5,3.5,5,4,2.5
16e3284c088279d184ae3d3b1c90d547,2.5,6,6.5,6.5,3
5d1ba4e5b65ca9e9f5667139785dea54,5,4,4.5,6,1.5
e928c7c74d3bc37713af553d49c8dd4e,6.5,4,5,4,3.5
e2e678a2f28d79d56a30234664ab7470,2.5,6,6.5,6.5,1
64850d474fa7c8d3256286806122357a,6,5,4.5,4,2
e6acd2b471521e86ab2e8a740b42696e,4,3,2.5,4.5,2.5
edf3cb1c9dd61b6ea6b9b7573cfb072b,5.5,5.5,6,6,2
fd74b92fb6dbea16a0910160a15fc656,6,7,6.5,7,5
179274d4f5b9275e290f059fc1dbd0d8,7,4,6,6,3
34aae840d9ec0a93d9b636d597dcefef,6.5,5,5,4,3.5
c7b1de046b9638de896f64adc484c647,4.5,6,6.5,5,4
ef620945e76dc4be2b3dc8cc896e93af,5,3.5,6.5,7,2.5
abfe7b92d8baa66db88a188133f7aa55,6.5,4.5,1.5,2.5,4.5
b06b24ebb260c90872c2e1964b9e6c6b,6.5,5.5,4,6,4
fc3e3e39a10fe337c5f0e8b982aa9493,7,4,5,6.5,3.5
91d51748b418c1fc87792716f19a900f,6.5,4,3,3,3
fe563568306afb1277a4faedbf53a3c5,3.5,3.5,5,3,2
88f3b47a49ba404151bb30ef6f4aae09,4.5,6.5,4,6,3
00fa91e202f5e48aa34c05d97867fa74,6.5,3.5,3,5,5
6ccd8023ca32283eec091cfa77e036af,5.5,3.5,4,4.5,3.5
e6c8e0e085aff915b4f23e3e9b56a6ee,7,2.5,4,6.5,3
442b140dfa01027782abd1b90c010eaf,4,6,7,4.5,1
781da2824c379ab4f4a105299de12cf1,5.5,1.5,3.5,1,1
5adf561059d86e52f7fd9d01d77d61e8,6,3.5,5,6,5
7cfe973cfd3353ecacc3ec1e53a1c5ea,4.5,3,5,3,2
ce044e60f703e4789957e94a1119407e,5.5,3,5.5,4,4.5
9290682f681ea0a77b056a904970d3e0,2,3,4,6,1.5
1c17226f9644cac9f9a125cb6427773a,5.5,6.5,6.5,6,4.5
5e5edbe144164fed5b8670f1708adc73,6,4,2.5,5,2.5
824a2867b48467d025906445b556276f,5,4.5,5.5,5,6
3faa088936bada91b9328d7df96b224c,4.5,3,4,5,4
9508e33efe2f3b9bb4709c4998fc38b4,5,4.5,3,5.5,1
3b526bdf648c87105b4171f7ee1c1f0b,4,4,4,4,4
c6c3ff402d1a4290a155a1bf987802df,4,6,6.5,3,1
1a39a2e5908c5960083975b25063cbac,6,4,4,5.5,3.5
505c36b356580603160187fd74e95ccb,4.5,1.5,7,7,1
830f7404850f7e28ec2ce2fd10a4bd76,3,4,1,4.5,5
2cc76d37bb0c69aea5c0429fc2148b57,5,5,6,5.5,4
5de53e211da9a55194f63cc252a72c29,4,3.5,4.5,6,1
b28da6efb0b0714622517ee4f19c61b0,5.5,3.5,2.5,5.5,2
c7195da36e6b78fa2d6de644f04648fd,6,4.5,5.5,3.5,2
54387b5f36dbf14de7093ff59b2db13c,5,5,4.5,5,5
0dac6bee9ca4779135e3ff88c45c73e5,4,4.5,4,5.5,4.5
dda12d420187937de1e6769080e777c7,5.5,4.5,6,6,4.5
37f3715201befb6806e037aecbc5d0db,6,4.5,3,3.5,4.5
9934ceac6d1307ce925bb71575a0f578,4.5,4.5,6,5.5,1
7646c9beab10bbae207c543e590d73eb,7,6,6,4.5,5
22be10745145c174c977c11cdcdb13d8,5,3.5,2,2.5,2
09c249d552a0a3fabd1ada6a8e4a235e,2,3.5,5,5,2
3e7cd07b3124eda5113b8de1acb0857d,4.5,4,3.5,4,3
75a54727bffcbbb561da9d3eb604f28e,5.5,4,3.5,4,5
7a2697a19a5c1523dd90223b374ffd03,4.5,4,4,5,4
6c5d124eddd0219b81c8ac758464e25b,5,4.5,3,3,3
49410c432fb3c71b598f002d88467ac7,4.5,3.5,3,4.5,3.5
76f68219069bfbb18f29d508d394f8a4,5,5,3.5,6,2.5
b907feed50762a0a68d150a4a5a876fb,6,4.5,5,4.5,5
8b595f18e622a12adb4c90ead5308b52,5,3.5,4,5.5,1
8970bb460141c5bae4e921d84c4c6a1b,4,4.5,2.5,6,2.5
0160f8c5607073505cb7be7157136a1b,5,3,5.5,4.5,4.5
f82b3cff935c60961b91b11398ccf11f,6,4,5.5,4,4.5
2e5e394fabcf87b202187c5b8c404cd5,4,4,5.5,3.5,2.5
6c34fc2f3eddc09ac522bb10bfc1490c,5.5,4,4.5,4,3
82a5abf473c07ceba623eac2950cf4fd,5,4.5,4.5,4.5,5
7d3db4ee0ff68aee6b927acb6b164e1c,5,3.5,5.5,5,4
18f736a7b33dcf28f7b88a0975b24fc6,5,5.5,3.5,3,5
0cbb4f9abfc468b25c20e6a9abd586c0,5.5,3.5,1.5,1.5,2.5
952945bc5d7ce9d0c932803ca4e5155c,5,4,4,4.5,4.5
2e6aa1786bdd839b958a41e819587d10,6,3.5,7,2.5,4
468ae829a9ae4af452b4f640aa309d54,4.5,6,2,1.5,5
4ad5ce091d6536b31c900d1c1a67bb44,5,4,3.5,3,4.5
a3aebc894c33682195db65bb5ebe6de9,6.5,6.5,4,4.5,1
17f1456176de4660eac94fe881b2c8f9,5,3.5,5.5,3.5,3
c3bf53778ff0dc9cb11f351a0e3957bf,5.5,3,4,4.5,4.5
bd40e4bd7c3fd394cfe926660335b391,4.5,5,4.5,5.5,4
4961201988717d488bf4999d6b0063cc,6,4.5,2.5,2.5,4.5
c69ca4fa0e903f97850bb81537c7a8cb,5.5,5.5,3,3.5,6
a3d6de83682cba1cce05d2573e3e4faa,4,4,3.5,4,4.5
7360e5758529f8ddfc3108720bab4492,7,4,3.5,3.5,6.5
a57a8a1178b3e2f02bbc4b8a26504d78,5,3.5,3.5,3,6
65b7c109bd0dd14d01f4b3593c42db03,7,3,6,3.5,2.5
4dfc681ee71ee7021efca4ad7527ccfb,4,6.5,3,2.5,1
33d29f1cb1f0f1eed32b8a5bb4c58f58,4.5,3,4.5,5,1
ec1f0d96ed283e369c84a5bc7f4cc0c6,6,4,3.5,3.5,4.5
ddd4f86cd0f978e85155cfa6c9f94e0c,7,7,1.5,2.5,6
5bfd4da7261b30c66f52535e6b715001,5.5,5.5,5.5,5.5,5
c2af999c5400fa5d6f75a70ec2ce7a6d,5,3.5,4,5,3
337bac357517bc3608e10ec1b481d94d,4,5,4,7,2
eb5d6596dec3ea9c7a0c8f4150f0d7ca,5.5,3,4.5,5,1.5
b0d4e298ddde788a50a41d7ca1b03f61,6.5,6.5,3.5,5.5,1.5
8d3892028ce5fc8ceafd99af4ee87424,5,4.5,2.5,4.5,2.5
f83d6c4c7733f8fb6ffa982bfb7ec494,5.5,4.5,6,5.5,4.5
59152f2397f7a8586684359fa987924a,5,3,5,2,2
c8e7cc901691e1af1acca7bd18008748,6,6.5,4.5,6,1.5
8e6ac4f844aceec0f72a5f806d596ef4,5,4,5.5,7,1.5
a212e4171f5f98e0de4b22432652b5db,6.5,4,6,5,4
8c21bc953eda8142be227e9d0cc13b25,6.5,4,6.5,4,1
093fa6f0e8ec960bf3ca9c35ba7f02a4,6.5,3,4.5,4,4.5
1e0f46574ba3b74c9b10b1cfde998eb6,5,4.5,6.5,5,1
d0d3965c9b645c0aaa45778a76526376,4.5,5.5,4.5,5,4.5
afbc62ea4dfb916d77a05aa48c067df5,4.5,4,4,2.5,2
53fa9c273cb0cbea4e4082857ba62bae,6,2,4.5,5.5,2.5
59024d1c6af2dcab23a81a3a3f8a13ff,4,4,2,6,5.5
891ff99a80aa51ea7d525ec06d9bb0fb,5,4,5.5,4.5,4.5
b146ac7210ec0a4f811452907eb4f252,5,6,4.5,5.5,3
c4d886abab957246da1efa51ff1fcd7d,6,4,3.5,2,5
022bd2b0584bbf5e4c2d85ed60b3fa16,5.5,4,5,3.5,4
0917f14e9f9215c628dde32e653bfa21,5.5,2.5,5,2.5,4.5
a0281787a96d5d7f03a7c7330cb67af6,7,6.5,6,4,6
a1f91d9d2b7b9b6a721b155b202360f5,5.5,6,4,4.5,5
63c764b40b303efb2e178105df45aa07,6,4.5,4,5.5,2.5
aacbd7acf4e876c3752ea5f00d2d696c,5,6,6,6,4.5
b9bfbe1d5cdb0990a6ab685ff5ecb6b7,3.5,6.5,7,5.5,1.5
8da9edc6526923ab0b2145f3c1a77afb,3.5,4,5,5,3
f838d1d132a5028c86ea7b6466d27245,3.5,4,6,5,1.5
7ecafea7df42ae286dd2f8ae7c03e11e,5,2.5,4.5,5,2
1b938e470be180067ffe243ff6d4444c,7,4.5,3.5,2,6
b6bf9e843777fc00048785d5babce87e,4,3.5,4.5,5,3.5
c71e29336f8f830afe3e7d8f71948456,4,4,4,4,3
26bf016aead3482fc145b5e2a5617ccc,4.5,6.5,5.5,4.5,1.5
6f95f50087b897bbd187d6ec85134203,6.5,4,4.5,3.5,1.5
4cbbc1e9c34181307b0897224c4a4cb7,5.5,2.5,3.5,4.5,2
26a31aa56d3ea83b8afb08dfec49b0b3,6.5,6,4,4,4.5
48c8ef341364854c2728e7105b494193,6,3.5,6.5,6.5,5
9c5b80796c75f9f0b06a81955f8f5e44,6.5,4.5,3,5.5,2.5
3cd0ce2ce253d0f561af971c7d589c67,3.5,4,2.5,3,5
187a6ad4e0378999425a6ba5663acacb,6,5.5,5,7,2
5251c36a5e4898da28a44a17b065a6b6,4.5,2.5,4.5,2.5,2
bc73054908f7463eab72e7badd93b731,3.5,4.5,5.5,2.5,3
2c72df91a539f8e0fc2752c49b01c207,5,4,5.5,4,4
648ef6c1e103aa153fa75d548fa03ad9,5.5,6.5,6,5.5,2
d8e59db65c4c2f7bfea129d1c2d51b27,5.5,2,3.5,3.5,1
0d5fafa4b63b00e93102c2caffb735a6,2.5,5.5,5,6,3.5
9fabc3542b20dea36456876b0479646c,1,4,4,7,1
387b2fe9ea4e275eb0f061ef18d8cdd5,7,5.5,2.5,4.5,1.5
4875dc91590a58beff272ae7132b6ce4,6,4,6,5.5,2
5d2fe5897dab4591b33f7b4ac8a1e88b,4.5,5,2.5,3,3
c8b6a7879731a1c4508d5edb581544d9,5,4,3,3,6.5
b87e580de57065bc96fa53b7b182f5d5,5.5,2,3.5,3,4.5
1e4c3df3f3db6c1cdfb8716b1c241fee,5.5,4,3,3,5.5
311400edc75d56330b2c1d89aeac099c,4.5,5.5,2,4,5
251eca7a69cd49ea829394e235cfad1e,5,6,5,3,1.5
a84802367300a64230f82d01407fc965,6,6,6,6,2.5
b5a3bfc11dc90c5f5ba71d0355fc7da2,6.5,2.5,3.5,2,3.5
7153f08d2dba7a8619c0226c5c3c8904,6,3,6.5,6.5,1
e22344d1e89080f681f809c1b4e1a5be,5,4.5,6,3,4.5
479d120f05835f8b4b123b7144ff6601,5.5,5.5,5,6.5,4
2d32b323bb441af9f87ee6d4ac8345ec,4.5,4.5,5,5.5,3
5da519f686326756c37f78bfcf82ec90,6.5,4,4.5,6,3.5
0919dc7fd5add84e2c25dd10afc9163b,6,4.5,3,6,6
ef4540578656b9a1acf9fc13ae5d8011,5.5,4,4.5,7,2.5
3db7d411003e2c27d64616a9615a4a00,6.5,4.5,4,6.5,4
e3306aac8727cef3e7e7ab78c202cc0b,3,2,4.5,3,2.5
973c344c1f17146c1b3419de09233432,6,4.5,3.5,2.5,4.5
2f33ef3195b8e26776bbc39f8f08c553,5.5,4.5,4,5,4
acfc9b68eacb4fd4bee58941bd0eb9ac,6.5,5.5,4,4.5,2
b0e4f1fa6808bc72886d13576b20d09c,5,5.5,4,5,2
34977ac2a1234df421b3c8622f9956fd,5,4,2.5,4,3
d2a16a131dfb876af223faaa83868021,6,5,5,4,3.5
89df96f4a4229eef53c1775438665fc2,6,3.5,4.5,4,6
6cb1897a2a04a64e71e3c94f72622f16,6.5,1.5,4,3.5,4
430f9aae513adf0ed5e9cc7a85f1f723,6.5,5,5,2,3.5
2149621bd4ab5af7fbd4f9e7c492247a,6.5,3,2.5,7,4
368b3ba047fd0dbb04449608adf95b8b,4.5,4.5,5,5.5,2
aa5d20511993378fdfff50ab9b8f1422,6,4.5,5.5,5.5,2.5
ffff31b8d1dd1486a7fe6914761aa655,5,3,5,4.5,3.5
ebdd4ab3bd474b6bcae4924ea6cad4f7,6,4,1.5,6,5
668b685a92badd50119c373d48f4453c,5.5,3,3.5,5,3
03117241a2a42f1d60540d5d5fca8b75,5.5,4,4.5,4,4
e9ac4286e480be4064bdef9726b7ebf4,6,3.5,5,4,4
f3113ebe8e2d67e4b248065b282306bb,6,5.5,7,4,5
e968bc3b6840025193e5e04181497b8f,6.5,3.5,4.5,4,1
d1839b9d03199bef00c57fcafb15016b,5.5,4,4,5,1.5
5730fc808ef0f350a4c439dda9b4ed03,5,3.5,5.5,6,2.5
0a1afd5fca0b818d327fbbf4892d12fc,4.5,3.5,6,5.5,3
c78731d0a6635ed6ac1db6a0e9530f2c,5.5,2.5,3.5,7,1.5
54ed05ae278e7b51a9b938dc416db9d0,4.5,5.5,4.5,1.5,4.5
f6601a477f3928de27cc073f80ecd170,6,1.5,2.5,5.5,2.5
9545134eae10827caacad8f4ea4c4ea1,7,4,5,7,2.5
a3b64300c36aadb8b08c5ca69102d24a,6.5,6.5,4.5,2.5,3.5
c1318035a54b6f8388bbc351b28a16e0,4.5,3.5,5,4,1.5
f7840372da5ad42b5a4b2ce7cc30e3de,3.5,3.5,4,6,4
747517b50f5e43a8e0caa57601600428,7,4.5,4,3.5,2
3bb9c80158e9edf17e5cffacefa7766f,4.5,3,4.5,4,4.5
d0eb0665d953c3b088e7bef2c2f492fd,7,4.5,6,4.5,2.5
67eaab4c3e5cf2451f02e9d5c8ec8e32,5,5,4,5.5,3
ba79474a87701d07ff36c3ad4cec98d7,4.5,5,5,4,1.5
935ab0abd9dac63a938653c75a5a14f2,4.5,3,5.5,6.5,4
a9541bbdabe5973d82f47a801e445185,5,3.5,4.5,5,4
04ddc9784920e4944f6d2274d71018a7,4,4,4,4,4
a9193e1ff21abac55ed78b404789c628,7,6,6.5,7,5
924c6097a2fd65edb7290cb076cb9713,6.5,4.5,2.5,4,2.5
268de11ad039ad15bc8739c2663b90c7,5.5,4.5,5,5.5,4
64794330963f56d479393e325808504a,2.5,5,2.5,6.5,2
d5ccdbbe80bec680efebc72c2ed2c922,6.5,3.5,6,6,6.5
ef07cdde43a7180a3b3018a5c0eab542,7,4,1,2.5,7
ea218ab5b462f6cab1152810ad0571b4,7,5.5,6,6.5,3
3c088d8cf05127a5cf9007f6fed93ced,4.5,4.5,5.5,3.5,2.5
261e43f305e15890fb05e08ec858746f,5,4.5,3.5,3.5,2
e7d0e93b0d8d8cae6d4e96b75708e910,6,6,7,5.5,6
6f99629d420e4c074fc6acf1b8aa8ac9,4,4,5,3.5,3.5
e6a7d7514cb437eda7e3c155d12662c4,5.5,5,4.5,5,3.5
ca42445099963639613922aa4577dbcc,4.5,3.5,5.5,6.5,2
b9cfb4042e4df94a5a26c33169ba69a4,4.5,3.5,4.5,4,1.5
36fb8f1f6836cfe8aae2df6211703096,3,3,5,2.5,2
b209fd1ad74aedc976a4dc9ae9f8a816,6.5,5,7,7,3
0bc016ffff15a571df8b1bb88fa75df9,5,4,2.5,3,1.5
6b809c3dcb0a581f61e3b3bab09edbad,3.5,3.5,2.5,6.5,1.5
c1dda1ca24e98b7e785a01cd43992357,4.5,2.5,1,5,5
62ef002364bfd86baf538ec2e4310b45,6,4.5,2.5,5,1.5
fefc161ac0b429fdbf6b56cc04dd4aa6,3.5,4,5,6.5,4.5
351747b75c0ae83bf5ca72a3293abb25,4.5,5.5,6,5,3
afdd334cd221305ef7fcea66b3d482e9,3.5,4,4.5,5.5,4
013325441cd1755b18c58b8007646bb1,6.5,6.5,6,7,5
d270f43ce1191402f16ff0c5f6684913,4.5,3.5,5.5,6.5,3.5
cb7c90bc8fb7ce987ba5a4ca9f721f05,5.5,7,5,6,1
d19630b13a5d686a1b281cfa64b33506,5.5,4,6.5,4,3
02b5f3e6b966e10e7f5850ca7aaac6f3,6,4,1.5,7,3
1c4854ad86cfe3ddd4de7b7e1549d638,6,4.5,7,7,2.5
4309a709877b69f058cf0b6b14a7c427,3.5,3.5,2,3,1
21f3d0688e15499164ba8f524663552f,7,6.5,3,5,2
32dba71ad0b46db2349a85fa0eeb80f5,6,4,4,3.5,3.5
03769f5ee64b4517ada26ff98eb165c1,5.5,5,4,3.5,4
2af370a404e8fbf0348109d5cc57d125,6,5,4,6.5,6
0dcd8164e44e2ae7d3e23de809568aea,3.5,4,4.5,3.5,3
1892cf1d7ec180fe3cd69c5c330b981c,6,3.5,5,5,1
70d14c16b5b7810fcdd1e8d36172364b,4,4,4,4.5,3.5
eb9ab16102264a971d8ebf2de8954d14,6.5,6,7,6.5,2
485ca2b0f3aaab8d524495cfba949c4d,6,4,5,2,4.5
9255fceedf706b2a0c6b7f195b81b466,5.5,5.5,4.5,2,5
011aedbea90fb3b6d1e7a47526b3bee6,5.5,4,3,1.5,2.5
03c0b674cd7f03bca4e8efb87f16449a,6.5,4,6.5,3,2.5
fc03e744ebc4f90ade8713b952ee9297,4,3.5,3,5,6.5
d7c872f6c3aac6848d3838ea18c7ca19,5.5,3.5,4.5,3,3.5
411addb01aad7aa551511aedb137826f,5,7,4.5,6,3
50d7f1715a6943e6d354c0a0aaf5bffc,4,5.5,4.5,4.5,2
c5970173df670a118236413468d4399e,4,4,3.5,4.5,4
7e597b2b6ad68b6b90859762e6441302,7,3.5,3,5.5,3
e91215105329a0c2659a7b85d6265092,7,4.5,4,5,4.5
6f293c0d6de377660722cc5b40ad0dc3,5,4,6.5,6,2
cd68d240594343524591e376e89d9e9e,6,1.5,2,5,6
6c5f1fb09072764f90a3ba0b66cc16e6,6,5.5,3,4.5,5.5
33b3e34825f48ecff66b4da9bb62f9df,5,4,3,3.5,2.5
a36fda4444dbdfdb1714c81e86b13c06,6.5,3,4.5,3.5,3.5
8a158114993df620986ab251fcb971a8,6.5,2.5,1.5,3.5,2.5
1fe833a1c36e45c632966035a965355e,4.5,5.5,4.5,4.5,3.5
20afff354ba5330c4073760dee95e597,6,2,4,5,4.5
a35ff7438d7d2342148fb885636b7534,6,5.5,5.5,3.5,3.5
95127e1c8d909932698eac1083ada3d5,6,3.5,3.5,3,2.5
5cd2c8c8096827fed6ec86a95773100c,5.5,3.5,3,4,3.5
7a280e547c820ea99ecd37a703e13cbf,6.5,5.5,6,4,6.5
436c0f227b9f4b107dbce1103b9732b5,6,3,4.5,4,4.5
f511f6bf46773c99129be4dfc78261ba,5,4,2.5,5,3
27d5a1e92d7d3410e54beaed16dfb34f,5.5,5,6.5,5.5,2
8058c698ea92c2ee2b62641527ebfe35,5,6,2,5.5,1.5
e330ffb07bd07161061408f49f7b1a47,6.5,5,3,1.5,3
13da9d6e5a67bab97d8d3dcd59cc5aba,6.5,5.5,7,5,7
b2f8ee3c4ad944e5940dca6a5cb251e6,3,4,3.5,6,1.5
2597a61332b5ee45e312bdd0d1067c75,3.5,6,1.5,3,5.5
b29d3c21387891c26ac03a7e77606c69,6,4,5.5,5.5,4
e7703b651c62df26e642d69d9f3833eb,6,2,7,6,1.5
f0293c94bc545647090277e24f114fcd,6.5,5,6,2.5,2.5
27497c204d00adf7f1d0e8b1a1770c33,5,5,5,3.5,2
311de15c80a38f9f595623bb424035c8,5,3.5,5.5,5,3
b099e86e7893078a96c65878e780af11,3.5,3,5.5,5.5,2
880c9d19bdf4d5ea2cea23e1b7e50364,5.5,4.5,4,3.5,4
ac5c86b64e31d0245bed6cd485ef67fa,5,3,2,2.5,5
b0fae64c77bfadc37aff8ff1fc8b6341,7,4,3.5,4,2.5
c6f9b1be1d9dd3c7208fc97a706ba231,5,3,2.5,4,1
32bdb4ddb3c02453979930f251aea132,4.5,4.5,6,5,3.5
69dabc24fcb390fabac897dd18cbf349,5.5,3.5,4,5.5,5.5
b42d7c14094394bff575ec0b58aa4690,5,3,3.5,5.5,3.5
5bc0068526b3363616dce308377c7aea,6,3,4,3.5,2
4a4f9471dc1b4c82ebcecb67487468ba,6,7,2,7,4
